Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
75652,453,5,1,0,3
75652,453,4,210,0,3
75652,484,8,1,0,3
75652,484,5,210,0,3
75652,488,3,1,0,3
75652,517,5,1,0,3
75652,517,3,210,0,3
75652,522,14,1,0,3
75652,522,8,210,0,3
75652,522,3,220,0,3
75652,523,5,1,0,3
75652,523,3,210,0,3
75652,524,4,1,0,3
75652,531,7,1,0,3
75652,531,6,210,0,3
75652,541,32,1,0,3
75652,541,22,210,0,3
75652,541,7,220,0,3
75652,561,13,1,0,3
75652,561,8,210,0,3
75652,621,26,1,0,3
75652,621,14,210,0,3
75652,621,8,230,0,3
75652,623,4,1,0,3
75652,623,3,220,0,3
75652,624,9,1,0,3
75652,624,3,210,0,3
75652,721,3,1,0,3
75652,722,28,1,0,3
75652,722,8,210,0,3
75652,722,6,220,0,3
75652,722,3,230,0,3
75652,722,10,241,0,3
75652,811,10,1,0,3
75652,811,6,210,0,3
75652,811,3,220,0,3
75652,812,7,1,0,3
75652,812,3,210,0,3
75652,812,3,230,0,3
75652,813,16,1,0,3
75652,813,9,210,0,3
75652,813,4,220,0,3
75652,213,5,1,0,3
75652,213,3,242,0,3
75652,221,5,1,0,3
75652,236,4,1,0,3
75652,236,3,210,0,3
75652,237,5,1,0,3
75652,238,17,1,0,3
75652,238,8,210,0,3
75652,238,4,220,0,3
75652,238,4,230,0,3
75652,423,7,1,0,3
75652,423,3,210,0,3
75652,424,6,1,0,3
75652,424,3,220,0,3
75652,424,3,241,0,3
75652,441,4,1,0,3
75652,444,6,1,0,3
75652,444,5,220,0,3
75652,446,3,1,0,3
75652,447,8,1,0,3
75652,447,6,220,0,3
75652,452,4,1,0,3
75652,452,3,220,0,3
