	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	37	999	Statewide	11	Fishing	37	1141	0500000US370190500000US370250500000US370250500000US370310500000US370310500000US370490500000US370490500000US370530500000US370530500000US370550500000US370550500000US370570500000US371030500000US371330500000US371370500000US371370500000US371390500000US371390500000US371770500000US371770500000US37191	42.55	34.4	980.45	13.555555555555555	749.5555555555555	16.22222222222222
1	37	999	Statewide	11	Forest nurseries and gathering of forest products	37	1132	0500000US370070500000US370070500000US370090500000US370090500000US370110500000US370610500000US370610500000US370710500000US370810500000US370810500000US370850500000US370850500000US371250500000US371250500000US371410500000US371410500000US371510500000US371510500000US371610500000US371610500000US371830500000US371830500000US371910500000US37191	24.0	0.0	0.0	69.33333333333333	2733.5555555555557	10.555555555555555
2	37	999	Statewide	11	Hunting and trapping	37	1142	0500000US370110500000US370210500000US370270500000US370270500000US370350500000US370350500000US370470500000US370550500000US370550500000US371670500000US371790500000US37179	12.0	0.0	0.0	13.77777777777778	446.22222222222223	5.0
3	37	999	Statewide	11	Logging	37	1133	0500000US370010500000US370010500000US370030500000US370030500000US370050500000US370050500000US370070500000US370070500000US370090500000US370090500000US370110500000US370130500000US370130500000US370150500000US370150500000US370170500000US370170500000US370190500000US370190500000US370210500000US370210500000US370230500000US370230500000US370250500000US370250500000US370270500000US370270500000US370290500000US370290500000US370310500000US370330500000US370330500000US370350500000US370350500000US370370500000US370370500000US370390500000US370390500000US370410500000US370410500000US370450500000US370450500000US370470500000US370470500000US370490500000US370490500000US370510500000US370510500000US370570500000US370570500000US370590500000US370590500000US370610500000US370610500000US370630500000US370630500000US370690500000US370690500000US370710500000US370710500000US370730500000US370730500000US370750500000US370750500000US370770500000US370770500000US370810500000US370810500000US370830500000US370830500000US370850500000US370850500000US370870500000US370870500000US370890500000US370890500000US370910500000US370910500000US370930500000US370950500000US370950500000US370970500000US370970500000US370990500000US370990500000US371010500000US371010500000US371030500000US371030500000US371050500000US371050500000US371070500000US371070500000US371090500000US371090500000US371110500000US371110500000US371130500000US371130500000US371150500000US371150500000US371170500000US371170500000US371190500000US371190500000US371210500000US371210500000US371230500000US371230500000US371250500000US371250500000US371270500000US371270500000US371290500000US371290500000US371310500000US371310500000US371330500000US371330500000US371350500000US371350500000US371370500000US371370500000US371390500000US371390500000US371430500000US371430500000US371450500000US371450500000US371470500000US371470500000US371490500000US371490500000US371510500000US371510500000US371530500000US371530500000US371550500000US371550500000US371570500000US371570500000US371590500000US371590500000US371610500000US371610500000US371630500000US371630500000US371670500000US371670500000US371690500000US371690500000US371710500000US371710500000US371730500000US371730500000US371790500000US371810500000US371810500000US371830500000US371830500000US371850500000US371850500000US371870500000US371870500000US371890500000US371890500000US371910500000US371910500000US371930500000US371930500000US371950500000US371950500000US371970500000US371970500000US371990500000US37199	942.9416666666666	4510.294047619048	192764.25119047615	2823.1111111111113	111675.11111111112	475.55555555555554
4	37	999	Statewide	11	Support activities for animal production	37	1152	0500000US370010500000US370030500000US370030500000US370070500000US370190500000US370190500000US370210500000US370230500000US370230500000US370250500000US370250500000US370270500000US370330500000US370330500000US370350500000US370350500000US370370500000US370370500000US370450500000US370450500000US370470500000US370470500000US370490500000US370490500000US370510500000US370510500000US370570500000US370570500000US370590500000US370590500000US370610500000US370610500000US370630500000US370630500000US370670500000US370670500000US370690500000US370690500000US370710500000US370710500000US370770500000US370810500000US370810500000US370830500000US370890500000US370890500000US370930500000US370970500000US370970500000US370990500000US370990500000US371070500000US371090500000US371090500000US371190500000US371190500000US371230500000US371230500000US371250500000US371250500000US371270500000US371270500000US371290500000US371290500000US371330500000US371330500000US371350500000US371350500000US371410500000US371410500000US371450500000US371470500000US371470500000US371490500000US371490500000US371510500000US371510500000US371530500000US371530500000US371550500000US371550500000US371570500000US371570500000US371590500000US371590500000US371610500000US371610500000US371630500000US371630500000US371650500000US371750500000US371750500000US371790500000US371790500000US371810500000US371810500000US371830500000US371830500000US371890500000US371890500000US371910500000US371910500000US371950500000US371950500000US371970500000US371970500000US371990500000US37199	240.16309523809525	386.3666666666667	12292.201190476191	564.2222222222222	15092.333333333334	119.66666666666669
5	37	999	Statewide	11	Support activities for crop production	37	1151	0500000US370010500000US370070500000US370070500000US370130500000US370130500000US370150500000US370150500000US370190500000US370190500000US370210500000US370210500000US370370500000US370370500000US370410500000US370410500000US370430500000US370430500000US370450500000US370450500000US370470500000US370470500000US370490500000US370490500000US370510500000US370510500000US370550500000US370550500000US370570500000US370590500000US370590500000US370610500000US370610500000US370650500000US370650500000US370670500000US370670500000US370730500000US370730500000US370770500000US370790500000US370790500000US370810500000US370810500000US370830500000US370830500000US370850500000US370850500000US370890500000US370890500000US370910500000US370910500000US370930500000US370930500000US370950500000US370950500000US371010500000US371030500000US371030500000US371050500000US371050500000US371070500000US371070500000US371170500000US371170500000US371250500000US371250500000US371270500000US371270500000US371310500000US371310500000US371390500000US371390500000US371430500000US371430500000US371470500000US371470500000US371550500000US371550500000US371590500000US371590500000US371610500000US371630500000US371630500000US371650500000US371650500000US371670500000US371670500000US371690500000US371690500000US371710500000US371710500000US371770500000US371790500000US371790500000US371830500000US371830500000US371870500000US371870500000US371910500000US371910500000US371930500000US371930500000US371950500000US37195	190.6	633.1428571428571	24355.542857142857	950.2222222222222	35132.22222222222	96.22222222222224
6	37	999	Statewide	11	Support activities for forestry	37	1153	0500000US370070500000US370070500000US370110500000US370110500000US370130500000US370130500000US370150500000US370150500000US370170500000US370170500000US370190500000US370190500000US370210500000US370210500000US370410500000US370410500000US370470500000US370470500000US370490500000US370490500000US370510500000US370510500000US370650500000US370650500000US370730500000US370730500000US370770500000US370770500000US370810500000US370830500000US370830500000US370850500000US370910500000US370930500000US370950500000US370950500000US370970500000US370970500000US371010500000US371010500000US371070500000US371070500000US371090500000US371090500000US371110500000US371150500000US371170500000US371190500000US371190500000US371210500000US371210500000US371230500000US371230500000US371250500000US371250500000US371270500000US371270500000US371290500000US371290500000US371410500000US371410500000US371450500000US371450500000US371510500000US371510500000US371530500000US371590500000US371630500000US371630500000US371650500000US371670500000US371670500000US371710500000US371710500000US371790500000US371810500000US371810500000US371830500000US371830500000US371950500000US37195	145.32142857142858	211.4607142857143	10802.203571428572	308.77777777777777	12449.666666666666	70.0
7	37	999	Statewide	11	Timber tract operations	37	1131	0500000US370070500000US370070500000US370130500000US370130500000US370250500000US370490500000US370490500000US370670500000US370730500000US370730500000US370970500000US371170500000US371190500000US371190500000US371230500000US371230500000US371470500000US371470500000US371510500000US371510500000US371610500000US371610500000US371790500000US371790500000US371830500000US371870500000US371870500000US371950500000US37195	33.6	0.4	29.4	121.11111111111111	9169.555555555557	15.333333333333334
8	37	999	Statewide	21	Coal mining	37	2121	0500000US370530500000US37053	2.0	0.0	0.0	0.0	0.0	1.0
9	37	999	Statewide	21	Metal ore mining	37	2122	0500000US371190500000US371510500000US371670500000US37167	4.0	0.0	0.0	0.0	0.0	1.6666666666666667
