	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab	emp	payann
0	51	999	Statewide	11	Fishing	51	1141	0500000US510010500000US510010500000US510410500000US510410500000US510590500000US510730500000US510730500000US510930500000US511030500000US511030500000US511150500000US511150500000US511190500000US511310500000US511310500000US511330500000US511330500000US511930500000US511990500000US511990500000US515100500000US515500500000US515500500000US516500500000US516500500000US517000500000US517000500000US517100500000US517100500000US517350500000US517350500000US518000500000US518000500000US518100500000US51810	103.66071428571429	251.95238095238093	15663.988095238095
1	51	999	Statewide	11	Forest nurseries and gathering of forest products	51	1132	0500000US511370500000US511370500000US511410500000US511410500000US511550500000US511610500000US511610500000US511910500000US511950500000US515950500000US51595	11.0	0.0	0.0
2	51	999	Statewide	11	Hunting and trapping	51	1142	0500000US510730500000US510930500000US511170500000US511170500000US511410500000US511410500000US511430500000US511430500000US511530500000US511770500000US51179	11.25	0.0	0.0
3	51	999	Statewide	11	Logging	51	1133	0500000US510010500000US510010500000US510030500000US510030500000US510050500000US510050500000US510070500000US510070500000US510090500000US510090500000US510110500000US510110500000US510150500000US510150500000US510170500000US510170500000US510190500000US510190500000US510210500000US510210500000US510230500000US510230500000US510250500000US510250500000US510270500000US510270500000US510290500000US510290500000US510310500000US510310500000US510330500000US510330500000US510350500000US510350500000US510360500000US510360500000US510370500000US510370500000US510430500000US510430500000US510450500000US510450500000US510470500000US510470500000US510490500000US510490500000US510510500000US510510500000US510530500000US510530500000US510570500000US510570500000US510590500000US510630500000US510630500000US510650500000US510650500000US510670500000US510670500000US510710500000US510710500000US510750500000US510750500000US510770500000US510770500000US510790500000US510790500000US510810500000US510810500000US510830500000US510830500000US510850500000US510850500000US510890500000US510890500000US510910500000US510910500000US510930500000US510930500000US510970500000US510970500000US510990500000US510990500000US511010500000US511010500000US511030500000US511030500000US511050500000US511050500000US511090500000US511090500000US511110500000US511110500000US511130500000US511130500000US511170500000US511170500000US511190500000US511190500000US511250500000US511250500000US511270500000US511270500000US511330500000US511330500000US511350500000US511350500000US511370500000US511370500000US511410500000US511410500000US511430500000US511430500000US511470500000US511470500000US511530500000US511530500000US511570500000US511570500000US511590500000US511590500000US511630500000US511630500000US511650500000US511670500000US511670500000US511690500000US511690500000US511710500000US511710500000US511730500000US511730500000US511750500000US511750500000US511770500000US511770500000US511810500000US511810500000US511830500000US511830500000US511850500000US511850500000US511910500000US511910500000US511950500000US511950500000US511970500000US511970500000US515400500000US515400500000US515900500000US516200500000US516200500000US516400500000US516400500000US516800500000US516900500000US516900500000US517700500000US518000500000US518000500000US518100500000US51810	701.3952380952381	3011.3	132385.11071428572
4	51	999	Statewide	11	Support activities for animal production	51	1152	0500000US510030500000US510030500000US510090500000US510090500000US510110500000US510130500000US510130500000US510150500000US510150500000US510170500000US510190500000US510190500000US510310500000US510330500000US510410500000US510410500000US510430500000US510430500000US510470500000US510470500000US510530500000US510530500000US510590500000US510590500000US510610500000US510610500000US510630500000US510630500000US510650500000US510650500000US510670500000US510670500000US510730500000US510730500000US510750500000US510750500000US510790500000US510790500000US510830500000US510850500000US510850500000US510870500000US510870500000US510930500000US510930500000US510950500000US510950500000US510990500000US510990500000US511010500000US511030500000US511030500000US511070500000US511070500000US511090500000US511090500000US511130500000US511130500000US511150500000US511150500000US511190500000US511190500000US511210500000US511210500000US511250500000US511250500000US511370500000US511370500000US511390500000US511390500000US511430500000US511430500000US511450500000US511450500000US511470500000US511530500000US511530500000US511570500000US511570500000US511610500000US511630500000US511630500000US511650500000US511650500000US511750500000US511770500000US511790500000US511790500000US511850500000US511850500000US511870500000US511910500000US511910500000US511990500000US511990500000US515400500000US515500500000US515500500000US515950500000US515950500000US516600500000US516600500000US517600500000US517700500000US517750500000US517750500000US518100500000US518100500000US518400500000US51840	309.5654761904762	297.5892857142857	11837.279761904761
5	51	999	Statewide	11	Support activities for crop production	51	1151	0500000US510030500000US510030500000US510190500000US510190500000US510310500000US510330500000US510410500000US510430500000US510470500000US510470500000US510570500000US510570500000US510590500000US510590500000US510610500000US510610500000US510670500000US510670500000US510690500000US510690500000US510810500000US510810500000US510830500000US510830500000US510850500000US510850500000US510870500000US510870500000US510930500000US510990500000US510990500000US511030500000US511030500000US511070500000US511070500000US511090500000US511090500000US511130500000US511250500000US511250500000US511270500000US511270500000US511310500000US511310500000US511370500000US511370500000US511410500000US511410500000US511430500000US511530500000US511550500000US511710500000US511710500000US511750500000US511750500000US511770500000US511790500000US511790500000US511850500000US511850500000US511930500000US511930500000US515900500000US515900500000US518000500000US518000500000US518100500000US51810	95.46428571428571	59.34285714285714	2981.0285714285715
6	51	999	Statewide	11	Support activities for forestry	51	1153	0500000US510010500000US510030500000US510030500000US510050500000US510090500000US510090500000US510190500000US510250500000US510250500000US510310500000US510310500000US510370500000US510370500000US510410500000US510410500000US510450500000US510450500000US510490500000US510490500000US510530500000US510530500000US510570500000US510570500000US510630500000US510630500000US510670500000US510710500000US510710500000US510730500000US510730500000US510830500000US510830500000US510890500000US510930500000US510930500000US510970500000US510970500000US511010500000US511010500000US511030500000US511070500000US511070500000US511110500000US511110500000US511130500000US511130500000US511170500000US511170500000US511210500000US511210500000US511250500000US511430500000US511430500000US511450500000US511530500000US511550500000US511550500000US511570500000US511570500000US511650500000US511650500000US511750500000US511750500000US511770500000US511870500000US511970500000US511970500000US515400500000US515400500000US517600500000US518100500000US51810	93.91666666666667	15.625	913.125
7	51	999	Statewide	11	Timber tract operations	51	1131	0500000US510050500000US510070500000US510070500000US510190500000US510190500000US510250500000US510250500000US510290500000US510290500000US510310500000US510310500000US510370500000US510370500000US510530500000US511010500000US511010500000US511050500000US511050500000US511170500000US511170500000US511430500000US511430500000US511750500000US511830500000US511910500000US511910500000US515800500000US517500500000US518000500000US51800	45.95	37.75	1956.225
8	51	999	Statewide	21	Coal mining	51	2121	0500000US510270500000US510270500000US510510500000US510510500000US510870500000US510870500000US511050500000US511050500000US511630500000US511670500000US511670500000US511850500000US511850500000US511910500000US511910500000US511950500000US511950500000US515200500000US515200500000US517200500000US517200500000US51760	138.25	6998.833333333333	515742.125
9	51	999	Statewide	21	Metal ore mining	51	2122	0500000US510270500000US511830500000US51183	3.0	0.0	0.0
10	51	999	Statewide	21	Nonmetallic mineral mining and quarrying	51	2123	0500000US510030500000US510030500000US510050500000US510050500000US510090500000US510090500000US510110500000US510110500000US510150500000US510150500000US510190500000US510190500000US510210500000US510210500000US510230500000US510230500000US510250500000US510250500000US510290500000US510290500000US510310500000US510310500000US510330500000US510330500000US510350500000US510350500000US510360500000US510360500000US510370500000US510370500000US510410500000US510410500000US510450500000US510470500000US510470500000US510530500000US510530500000US510590500000US510590500000US510610500000US510610500000US510630500000US510630500000US510670500000US510670500000US510690500000US510690500000US510750500000US510750500000US510770500000US510770500000US510790500000US510790500000US510810500000US510810500000US510830500000US510830500000US510850500000US510850500000US510870500000US510890500000US510890500000US510930500000US510930500000US510950500000US510950500000US510970500000US510970500000US510990500000US510990500000US511010500000US511010500000US511050500000US511050500000US511070500000US511070500000US511090500000US511090500000US511170500000US511170500000US511210500000US511210500000US511310500000US511310500000US511350500000US511350500000US511430500000US511430500000US511450500000US511450500000US511490500000US511490500000US511530500000US511530500000US511550500000US511550500000US511610500000US511610500000US511630500000US511630500000US511650500000US511650500000US511670500000US511670500000US511690500000US511690500000US511710500000US511710500000US511730500000US511730500000US511770500000US511770500000US511790500000US511790500000US511830500000US511830500000US511850500000US511850500000US511910500000US511910500000US511950500000US511950500000US511970500000US511970500000US515500500000US515500500000US516600500000US516600500000US517000500000US517100500000US517100500000US517600500000US517600500000US517700500000US517700500000US517900500000US517900500000US518000500000US518000500000US518100500000US51810	258.2297619047619	1105.497619047619	63286.23690476191
11	51	999	Statewide	21	Oil and gas extraction	51	2111	0500000US510030500000US510130500000US510130500000US510270500000US510270500000US510410500000US510510500000US510510500000US510590500000US510590500000US510870500000US510950500000US510950500000US511030500000US511030500000US511070500000US511070500000US511250500000US511250500000US511630500000US511690500000US511690500000US511910500000US511910500000US515100500000US515100500000US515400500000US515400500000US515500500000US517900500000US51800	38.916666666666664	0.0	0.0
12	51	999	Statewide	21	Support activities for mining	51	2131	0500000US510030500000US510110500000US510230500000US510230500000US510270500000US510270500000US510510500000US510510500000US510530500000US510530500000US510590500000US510590500000US510670500000US510670500000US510690500000US510750500000US510750500000US510850500000US510850500000US510870500000US511010500000US511010500000US511050500000US511050500000US511070500000US511210500000US511210500000US511530500000US511530500000US511630500000US511650500000US511650500000US511670500000US511670500000US511790500000US511790500000US511830500000US511830500000US511850500000US511850500000US511910500000US511910500000US511950500000US511950500000US511970500000US511970500000US515100500000US515100500000US515400500000US516200500000US516200500000US516780500000US516780500000US517200500000US517200500000US517700500000US51800	123.33333333333333	1220.625	72681.125
