Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
33040,523,7,1,0,3
33040,523,7,210,0,3
33040,524,13,1,0,3
33040,524,7,210,0,3
33040,524,4,220,0,3
33040,531,111,1,0,3
33040,531,96,210,0,3
33040,531,8,220,0,3
33040,531,4,230,0,3
33040,531,3,241,0,3
33040,532,33,1,0,3
33040,532,21,210,0,3
33040,532,4,220,0,3
33040,532,6,230,0,3
33040,541,166,1,0,3
33040,541,142,210,0,3
33040,541,16,220,0,3
33040,541,7,230,0,3
33040,114,9,1,0,3
33040,114,9,210,0,3
33040,236,34,1,0,3
33040,236,31,210,0,3
33040,236,3,220,0,3
33040,238,90,1,0,3
33040,238,67,210,0,3
33040,238,10,220,0,3
33040,238,8,230,0,3
33040,238,3,241,0,3
33040,551,3,1,0,3
33040,561,90,1,0,3
33040,561,71,210,0,3
33040,561,9,220,0,3
33040,561,7,230,0,3
33040,311,4,1,0,3
33040,311,3,210,0,3
33040,562,4,1,0,3
33040,312,3,1,0,3
33040,314,3,1,0,3
33040,323,3,1,0,3
33040,323,3,210,0,3
33040,339,3,1,0,3
33040,423,12,1,0,3
33040,423,9,210,0,3
33040,423,3,220,0,3
33040,424,17,1,0,3
33040,424,13,210,0,3
33040,425,4,1,0,3
33040,425,4,210,0,3
33040,611,18,1,0,3
33040,611,10,210,0,3
33040,611,6,230,0,3
33040,621,83,1,0,3
33040,621,47,210,0,3
33040,621,28,220,0,3
33040,621,6,230,0,3
33040,441,13,1,0,3
33040,441,5,210,0,3
33040,441,5,230,0,3
33040,442,12,1,0,3
33040,442,7,210,0,3
33040,442,4,220,0,3
33040,443,7,1,0,3
33040,443,4,210,0,3
33040,444,8,1,0,3
33040,623,6,1,0,3
33040,623,3,230,0,3
33040,624,19,1,0,3
33040,624,7,210,0,3
33040,624,4,220,0,3
33040,624,6,230,0,3
33040,444,5,210,0,3
33040,445,43,1,0,3
33040,445,23,210,0,3
33040,445,5,220,0,3
33040,445,6,230,0,3
33040,445,6,241,0,3
33040,445,3,251,0,3
33040,711,19,1,0,3
33040,711,17,210,0,3
33040,712,12,1,0,3
33040,712,4,210,0,3
33040,712,4,220,0,3
33040,712,3,230,0,3
33040,446,21,1,0,3
33040,446,10,210,0,3
33040,446,4,220,0,3
33040,446,6,241,0,3
33040,447,12,1,0,3
33040,447,5,220,0,3
33040,447,5,230,0,3
33040,448,100,1,0,3
33040,448,66,210,0,3
33040,448,23,220,0,3
33040,448,6,230,0,3
33040,713,30,1,0,3
33040,713,17,210,0,3
33040,713,5,220,0,3
33040,713,6,241,0,3
33040,721,84,1,0,3
33040,721,26,210,0,3
33040,721,19,220,0,3
33040,721,13,230,0,3
33040,721,10,241,0,3
33040,721,10,242,0,3
33040,721,5,251,0,3
33040,448,4,241,0,3
33040,722,214,1,0,3
33040,722,69,210,0,3
33040,722,37,220,0,3
33040,722,48,230,0,3
33040,722,42,241,0,3
33040,722,16,242,0,3
33040,451,16,1,0,3
33040,451,7,210,0,3
33040,451,6,220,0,3
33040,451,3,230,0,3
33040,452,7,1,0,3
33040,452,4,210,0,3
33040,453,66,1,0,3
33040,453,44,210,0,3
33040,453,16,220,0,3
33040,453,5,230,0,3
33040,454,18,1,0,3
33040,454,11,210,0,3
33040,454,6,220,0,3
33040,811,24,1,0,3
33040,811,17,210,0,3
33040,811,5,220,0,3
33040,812,39,1,0,3
33040,812,27,210,0,3
33040,812,9,220,0,3
33040,481,4,1,0,3
33040,484,4,1,0,3
33040,487,27,1,0,3
33040,487,14,210,0,3
33040,487,4,220,0,3
33040,487,3,230,0,3
33040,487,3,241,0,3
33040,487,3,242,0,3
33040,488,16,1,0,3
33040,488,10,210,0,3
33040,488,4,220,0,3
33040,813,39,1,0,3
33040,813,26,210,0,3
33040,813,8,220,0,3
33040,813,3,230,0,3
33040,492,3,1,0,3
33040,511,3,1,0,3
33040,512,3,1,0,3
33040,515,3,1,0,3
33040,517,13,1,0,3
33040,517,7,210,0,3
33040,517,3,230,0,3
33040,522,22,1,0,3
33040,522,9,210,0,3
33040,522,6,220,0,3
33040,522,4,230,0,3
