,relevant_naics,estab,emp,payann,fips
430831,1151,7,161,5842,04019
430832,1152,13,60,1328,04019
430833,2122,7,1787,106472,04019
430834,2123,11,170,13015,04019
430835,2131,18,404,42992,04019
430836,2211,7,1547,154033,04019
430837,2213,20,138,7713,04019
430838,2361,358,1357,68583,04019
430839,2362,96,3310,230072,04019
430840,2371,33,1006,49620,04019
430841,2372,17,50,4241,04019
430842,2373,18,913,62030,04019
430843,2379,9,236,11135,04019
430844,2381,221,3145,118604,04019
430845,2382,493,5510,265852,04019
430846,2383,291,2873,106368,04019
430847,2389,146,2343,101972,04019
430848,3114,4,252,9634,04019
430849,3116,3,38,1899,04019
430850,3118,22,400,7158,04019
430851,3119,4,11,114,04019
430852,3121,25,571,19394,04019
430853,3141,3,31,977,04019
430854,3149,8,40,956,04019
430855,3152,4,14,429,04019
430856,3219,17,396,14085,04019
430857,3231,57,715,30708,04019
430858,3241,8,106,6053,04019
430859,3254,4,1484,194063,04019
430860,3256,6,34,1158,04019
430861,3261,15,343,13876,04019
430862,3262,3,19,691,04019
430863,3271,7,135,4763,04019
430864,3272,3,10,428,04019
430865,3273,23,480,27551,04019
430866,3279,10,69,3111,04019
430867,3315,4,79,3214,04019
430868,3321,4,262,18605,04019
430869,3323,44,898,38063,04019
430870,3327,53,770,38936,04019
430871,3328,12,160,6054,04019
430872,3329,17,699,44845,04019
430873,3331,4,547,28604,04019
430874,3332,4,16,716,04019
430875,3333,13,204,18653,04019
430876,3334,4,6,168,04019
430877,3335,7,119,4353,04019
430878,3339,8,215,10963,04019
430879,3342,3,13,660,04019
430880,3343,5,116,7397,04019
430881,3344,14,341,22525,04019
430882,3345,23,1030,85113,04019
430883,3351,3,30,1234,04019
430884,3353,9,182,9581,04019
430885,3359,7,109,10065,04019
430886,3363,7,753,49490,04019
430887,3364,9,9569,1128268,04019
430888,3371,19,100,2732,04019
430889,3372,7,46,1387,04019
430890,3391,37,679,30700,04019
430891,3399,35,565,20231,04019
430892,4231,52,518,24272,04019
430893,4232,26,191,8940,04019
430894,4233,36,407,22522,04019
430895,4234,88,604,35744,04019
430896,4235,21,205,13291,04019
430897,4236,49,645,45748,04019
430898,4237,54,512,27557,04019
430899,4238,113,1139,70509,04019
430900,4239,60,407,16935,04019
430901,4241,16,154,7412,04019
430902,4242,18,65,2410,04019
430903,4243,11,94,4789,04019
430904,4244,62,930,37624,04019
430905,4245,5,14,578,04019
430906,4246,21,170,10628,04019
430907,4247,6,59,3506,04019
430908,4248,4,403,16005,04019
430909,4249,47,474,16476,04019
430910,4251,48,251,12226,04019
430911,4411,90,4099,217294,04019
430912,4412,35,829,38981,04019
430913,4413,176,1861,55921,04019
430914,4421,60,1184,34484,04019
430915,4422,73,817,18739,04019
430916,4431,85,1234,36829,04019
430917,4441,139,3311,89317,04019
430918,4442,34,347,8940,04019
430919,4451,184,8430,232119,04019
430920,4452,63,493,7717,04019
430921,4453,29,190,4745,04019
430922,4461,258,3188,110521,04019
430923,4471,222,2511,52260,04019
430924,4481,260,4112,60987,04019
430925,4482,75,722,11490,04019
430926,4483,63,377,10861,04019
430927,4511,130,1497,28357,04019
430928,4512,22,208,3698,04019
430929,4522,10,1142,23594,04019
430930,4523,115,6832,190214,04019
430931,4531,24,122,2581,04019
430932,4532,57,501,9267,04019
430933,4533,79,944,21190,04019
430934,4539,172,1124,30202,04019
430935,4541,113,553,19631,04019
430936,4542,12,115,3661,04019
430937,4543,64,316,12740,04019
430938,4811,8,788,52868,04019
430939,4812,3,88,5561,04019
430940,4841,91,1194,52298,04019
430941,4842,72,925,36391,04019
430942,4851,3,689,46573,04019
430943,4852,3,53,912,04019
430944,4853,13,87,1380,04019
430945,4855,3,124,4768,04019
430946,4859,20,500,11062,04019
430947,4862,3,40,5206,04019
430948,4871,4,32,590,04019
430949,4881,27,850,54603,04019
430950,4884,21,196,5882,04019
430951,4885,30,149,7861,04019
430952,4889,3,10,303,04019
430953,4921,21,850,39684,04019
430954,4922,10,67,1900,04019
430955,4931,35,2433,141098,04019
430956,5111,35,533,25444,04019
430957,5112,32,2669,276468,04019
430958,5121,36,656,13436,04019
430959,5122,5,5,144,04019
430960,5151,23,810,43899,04019
430961,5173,161,2605,131018,04019
430962,5179,8,51,2674,04019
430963,5182,26,1589,58153,04019
430964,5191,12,23,1203,04019
430965,5221,236,3342,181228,04019
430966,5222,151,2281,135924,04019
430967,5223,56,192,6717,04019
430968,5231,72,404,63322,04019
430969,5239,200,1011,95515,04019
430970,5241,86,3934,237281,04019
430971,5242,452,1922,101254,04019
430972,5259,3,28,3600,04019
430973,5311,395,1798,55140,04019
430974,5312,540,980,53584,04019
430975,5313,292,2536,99207,04019
430976,5321,47,513,15202,04019
430977,5322,32,350,7908,04019
430978,5323,6,11,441,04019
430979,5324,45,317,16791,04019
430980,5331,5,20,834,04019
430981,5411,539,2244,155586,04019
430982,5412,451,2480,110722,04019
430983,5413,394,3130,271515,04019
430984,5414,76,168,6053,04019
430985,5415,275,2681,217462,04019
430986,5416,461,1677,106454,04019
430987,5417,79,1289,126762,04019
430988,5418,87,504,18352,04019
430989,5419,232,3456,120593,04019
430990,5511,145,3867,220326,04019
430991,5611,130,1704,80717,04019
430992,5612,16,304,9680,04019
430993,5613,101,5722,154894,04019
430994,5614,129,8845,247036,04019
430995,5615,32,364,18727,04019
430996,5616,73,2149,57597,04019
430997,5617,630,6856,177865,04019
430998,5619,35,349,11634,04019
430999,5621,21,434,19923,04019
431000,5622,3,21,583,04019
431001,5629,27,301,14360,04019
431002,6111,85,3461,114266,04019
431003,6112,6,209,7019,04019
431004,6113,11,159,4880,04019
431005,6114,28,52,3432,04019
431006,6115,38,528,24025,04019
431007,6116,158,943,15178,04019
431008,6117,34,473,40484,04019
431009,6211,701,8425,772002,04019
431010,6212,359,2461,125317,04019
431011,6213,505,2082,80713,04019
431012,6214,162,5723,287073,04019
431013,6215,86,789,41127,04019
431014,6216,85,2846,107765,04019
431015,6219,33,1505,64661,04019
431016,6221,10,15573,1025783,04019
431017,6231,38,3339,125872,04019
431018,6232,201,3621,85258,04019
431019,6233,174,3869,97317,04019
431020,6239,28,301,7996,04019
431021,6241,224,6570,146161,04019
431022,6242,40,992,36724,04019
431023,6243,21,1728,34850,04019
431024,6244,161,2072,43073,04019
431025,7111,23,525,9001,04019
431026,7112,7,213,709,04019
431027,7113,16,126,3926,04019
431028,7114,3,4,81,04019
431029,7115,48,76,4101,04019
431030,7121,19,393,12304,04019
