	NAICS_Sector	NAICS_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	GEO_ID	estab	emp	payann	estimate
0	11	Fishing	8	1141	31	08031	Denver County	0500000US08031	1.0	0.0	0.0	1.0
1	11	Fishing	8	1141	31	08031	Denver County, Colorado	0500000US08031	1.0	0.0	0.0	1.0
2	11	Fishing	8	1141	67	08067	La Plata County	0500000US08067	1.0	0.0	0.0	1.0
3	11	Fishing	8	1141	67	08067	La Plata County, Colorado	0500000US08067	1.0	0.0	0.0	1.0
4	11	Fishing	8	1141	69	08069	Larimer County	0500000US08069	1.0	0.0	0.0	1.0
5	11	Fishing	8	1141	69	08069	Larimer County, Colorado	0500000US08069	1.0	0.0	0.0	1.0
6	11	Fishing	8	1141	113	08113	San Miguel County	0500000US08113	1.0	0.0	0.0	1.0
7	11	Fishing	8	1141	113	08113	San Miguel County, Colorado	0500000US08113	1.0	0.0	0.0	1.0
8	11	Forest nurseries and gathering of forest products	8	1132	13	08013	Boulder County	0500000US08013	1.0	0.0	0.0	1.0
9	11	Forest nurseries and gathering of forest products	8	1132	13	08013	Boulder County, Colorado	0500000US08013	1.0	0.0	0.0	1.0
10	11	Forest nurseries and gathering of forest products	8	1132	123	08123	Weld County, Colorado	0500000US08123	1.0	0.0	0.0	1.0
11	11	Hunting and trapping	8	1142	21	08021	Conejos County, Colorado	0500000US08021	1.0	0.0	0.0	1.0
12	11	Hunting and trapping	8	1142	37	08037	Eagle County, Colorado	0500000US08037	1.0	1.25	55.75	1.0
13	11	Hunting and trapping	8	1142	41	08041	El Paso County, Colorado	0500000US08041	1.0	0.6125	26.5375	1.0
14	11	Hunting and trapping	8	1142	51	08051	Gunnison County	0500000US08051	1.0	0.0	0.0	1.0
15	11	Hunting and trapping	8	1142	51	08051	Gunnison County, Colorado	0500000US08051	1.25	0.6125	26.5375	1.0
16	11	Hunting and trapping	8	1142	69	08069	Larimer County	0500000US08069	1.0	0.0	0.0	1.0
17	11	Hunting and trapping	8	1142	69	08069	Larimer County, Colorado	0500000US08069	1.3333333333333333	0.4000000000000001	16.8	1.0
18	11	Hunting and trapping	8	1142	81	08081	Moffat County	0500000US08081	1.0	0.0	0.0	1.0
19	11	Hunting and trapping	8	1142	81	08081	Moffat County, Colorado	0500000US08081	1.0	0.6125	26.5375	1.0
20	11	Hunting and trapping	8	1142	103	08103	Rio Blanco County, Colorado	0500000US08103	1.0	1.2000000000000002	50.400000000000006	1.0
21	11	Hunting and trapping	8	1142	123	08123	Weld County	0500000US08123	1.0	0.0	0.0	1.0
22	11	Logging	8	1133	1	08001	Adams County	0500000US08001	1.0	0.0	97.92	1.0
23	11	Logging	8	1133	1	08001	Adams County, Colorado	0500000US08001	1.0	4.578947368421052	104.42105263157895	1.0
24	11	Logging	8	1133	7	08007	Archuleta County	0500000US08007	1.0	0.0	97.92	1.0
25	11	Logging	8	1133	7	08007	Archuleta County, Colorado	0500000US08007	1.0	4.578947368421052	104.42105263157895	1.0
26	11	Logging	8	1133	13	08013	Boulder County	0500000US08013	2.0	0.0	195.84	1.0
27	11	Logging	8	1133	13	08013	Boulder County, Colorado	0500000US08013	2.0	4.264705882352941	227.69969040247676	1.0
28	11	Logging	8	1133	23	08023	Costilla County	0500000US08023	1.0	0.0	97.92	1.0
29	11	Logging	8	1133	23	08023	Costilla County, Colorado	0500000US08023	1.0	2.1323529411764706	113.84984520123838	1.0
30	11	Logging	8	1133	27	08027	Custer County	0500000US08027	1.0	0.0	97.92	1.0
31	11	Logging	8	1133	27	08027	Custer County, Colorado	0500000US08027	1.0	2.1323529411764706	113.84984520123838	1.0
32	11	Logging	8	1133	29	08029	Delta County	0500000US08029	4.0	0.0	743.0	0.0
33	11	Logging	8	1133	29	08029	Delta County, Colorado	0500000US08029	3.4444444444444446	35.333333333333336	1839.5555555555557	0.4444444444444444
34	11	Logging	8	1133	37	08037	Eagle County, Colorado	0500000US08037	1.0	1.3168214654282766	116.99277605779154	1.0
35	11	Logging	8	1133	39	08039	Elbert County, Colorado	0500000US08039	1.0	2.5294117647058822	126.29411764705883	1.0
36	11	Logging	8	1133	41	08041	El Paso County	0500000US08041	2.0	0.0	195.84	1.0
37	11	Logging	8	1133	41	08041	El Paso County, Colorado	0500000US08041	1.0	2.0	109.70175438596489	1.0
38	11	Logging	8	1133	45	08045	Garfield County, Colorado	0500000US08045	1.0	0.7105263157894738	112.34210526315789	1.0
39	11	Logging	8	1133	49	08049	Grand County	0500000US08049	4.0	0.0	327.0	0.0
40	11	Logging	8	1133	49	08049	Grand County, Colorado	0500000US08049	4.625	7.125	344.0	0.0
41	11	Logging	8	1133	51	08051	Gunnison County	0500000US08051	1.0	0.0	97.92	1.0
42	11	Logging	8	1133	57	08057	Jackson County	0500000US08057	4.0	0.0	647.0	0.0
43	11	Logging	8	1133	57	08057	Jackson County, Colorado	0500000US08057	5.25	15.25	724.75	0.0
44	11	Logging	8	1133	59	08059	Jefferson County	0500000US08059	1.0	0.0	97.92	1.0
45	11	Logging	8	1133	59	08059	Jefferson County, Colorado	0500000US08059	1.5	2.4876160990712073	170.02089783281733	1.0
46	11	Logging	8	1133	65	08065	Lake County, Colorado	0500000US08065	1.0	-0.894736842105263	113.57894736842104	1.0
47	11	Logging	8	1133	67	08067	La Plata County	0500000US08067	1.0	0.0	97.92	1.0
48	11	Logging	8	1133	69	08069	Larimer County	0500000US08069	2.0	0.0	195.84	1.0
49	11	Logging	8	1133	69	08069	Larimer County, Colorado	0500000US08069	1.8	3.2749226006191945	178.55975232198142	0.8
50	11	Logging	8	1133	71	08071	Las Animas County	0500000US08071	1.0	0.0	97.92	1.0
51	11	Logging	8	1133	71	08071	Las Animas County, Colorado	0500000US08071	1.0	2.0	109.70175438596489	1.0
52	11	Logging	8	1133	81	08081	Moffat County, Colorado	0500000US08081	1.0	2.5294117647058822	126.29411764705883	1.0
53	11	Logging	8	1133	83	08083	Montezuma County	0500000US08083	4.0	0.0	229.0	0.0
54	11	Logging	8	1133	83	08083	Montezuma County, Colorado	0500000US08083	3.4285714285714284	5.428571428571429	285.14285714285717	0.0
55	11	Logging	8	1133	85	08085	Montrose County	0500000US08085	3.0	0.0	293.76	1.0
56	11	Logging	8	1133	85	08085	Montrose County, Colorado	0500000US08085	2.5	1.975232198142415	231.9891640866873	0.75
57	11	Logging	8	1133	89	08089	Otero County	0500000US08089	1.0	0.0	97.92	1.0
58	11	Logging	8	1133	89	08089	Otero County, Colorado	0500000US08089	1.0	4.578947368421052	104.42105263157895	1.0
59	11	Logging	8	1133	93	08093	Park County	0500000US08093	2.0	0.0	195.84	1.0
60	11	Logging	8	1133	93	08093	Park County, Colorado	0500000US08093	2.0	4.264705882352941	227.69969040247676	1.0
61	11	Logging	8	1133	101	08101	Pueblo County, Colorado	0500000US08101	1.0	4.578947368421052	104.42105263157895	1.0
62	11	Logging	8	1133	105	08105	Rio Grande County	0500000US08105	2.0	0.0	195.84	1.0
63	11	Logging	8	1133	105	08105	Rio Grande County, Colorado	0500000US08105	2.3333333333333335	6.843137254901961	399.96646026831786	0.6666666666666666
64	11	Logging	8	1133	109	08109	Saguache County	0500000US08109	1.0	0.0	97.92	1.0
65	11	Logging	8	1133	109	08109	Saguache County, Colorado	0500000US08109	1.0	4.578947368421052	104.42105263157895	1.0
66	11	Logging	8	1133	115	08115	Sedgwick County, Colorado	0500000US08115	1.0	4.578947368421052	104.42105263157895	1.0
67	11	Logging	8	1133	117	08117	Summit County	0500000US08117	1.0	0.0	97.92	1.0
68	11	Logging	8	1133	119	08119	Teller County	0500000US08119	1.0	0.0	97.92	1.0
69	11	Logging	8	1133	119	08119	Teller County, Colorado	0500000US08119	1.0	2.1323529411764706	113.84984520123838	1.0
70	11	Support activities for animal production	8	1152	1	08001	Adams County	0500000US08001	5.0	9.0	208.0	0.0
71	11	Support activities for animal production	8	1152	1	08001	Adams County, Colorado	0500000US08001	3.7142857142857144	13.285714285714286	367.57142857142856	0.0
72	11	Support activities for animal production	8	1152	3	08003	Alamosa County	0500000US08003	1.0	7.038461538461539	88.84615384615385	1.0
73	11	Support activities for animal production	8	1152	3	08003	Alamosa County, Colorado	0500000US08003	1.0	6.304138664874552	104.23577695639187	1.0
74	11	Support activities for animal production	8	1152	5	08005	Arapahoe County	0500000US08005	3.0	21.115384615384617	266.53846153846155	1.0
75	11	Support activities for animal production	8	1152	5	08005	Arapahoe County, Colorado	0500000US08005	4.75	19.625	1075.375	0.0
76	11	Support activities for animal production	8	1152	13	08013	Boulder County	0500000US08013	14.0	38.0	861.0	0.0
77	11	Support activities for animal production	8	1152	13	08013	Boulder County, Colorado	0500000US08013	14.125	30.375	961.375	0.0
78	11	Support activities for animal production	8	1152	14	08014	Broomfield County, Colorado	0500000US08014	1.0	4.633333333333333	107.46666666666667	1.0
79	11	Support activities for animal production	8	1152	15	08015	Chaffee County	0500000US08015	1.0	7.038461538461539	88.84615384615385	1.0
80	11	Support activities for animal production	8	1152	15	08015	Chaffee County, Colorado	0500000US08015	1.0	6.304138664874552	104.23577695639187	1.0
81	11	Support activities for animal production	8	1152	29	08029	Delta County	0500000US08029	1.0	7.038461538461539	88.84615384615385	1.0
82	11	Support activities for animal production	8	1152	29	08029	Delta County, Colorado	0500000US08029	1.5	8.90691644265233	167.4728139934289	1.0
83	11	Support activities for animal production	8	1152	31	08031	Denver County	0500000US08031	4.0	28.153846153846157	355.3846153846154	1.0
84	11	Support activities for animal production	8	1152	31	08031	Denver County, Colorado	0500000US08031	3.4	54.92641353046595	1378.5462014635602	0.8
85	11	Support activities for animal production	8	1152	33	08033	Dolores County	0500000US08033	1.0	7.038461538461539	88.84615384615385	1.0
86	11	Support activities for animal production	8	1152	33	08033	Dolores County, Colorado	0500000US08033	1.0	6.479592293906809	90.48720878136201	1.0
87	11	Support activities for animal production	8	1152	35	08035	Douglas County	0500000US08035	22.0	60.0	1708.0	0.0
88	11	Support activities for animal production	8	1152	35	08035	Douglas County, Colorado	0500000US08035	22.875	54.25	1701.875	0.0
89	11	Support activities for animal production	8	1152	37	08037	Eagle County, Colorado	0500000US08037	2.6	5.437777777777778	148.88592592592593	0.4
90	11	Support activities for animal production	8	1152	39	08039	Elbert County	0500000US08039	8.0	0.0	491.0	0.0
91	11	Support activities for animal production	8	1152	39	08039	Elbert County, Colorado	0500000US08039	9.0	11.625	476.25	0.0
92	11	Support activities for animal production	8	1152	41	08041	El Paso County	0500000US08041	11.0	0.0	176.0	0.0
93	11	Support activities for animal production	8	1152	41	08041	El Paso County, Colorado	0500000US08041	11.875	14.375	294.5	0.0
94	11	Support activities for animal production	8	1152	43	08043	Fremont County	0500000US08043	2.0	14.076923076923078	177.6923076923077	1.0
95	11	Support activities for animal production	8	1152	43	08043	Fremont County, Colorado	0500000US08043	2.0	12.322166218637992	198.96785020908004	1.0
96	11	Support activities for animal production	8	1152	45	08045	Garfield County	0500000US08045	7.0	0.0	533.0	0.0
97	11	Support activities for animal production	8	1152	45	08045	Garfield County, Colorado	0500000US08045	8.125	15.25	574.75	0.0
98	11	Support activities for animal production	8	1152	51	08051	Gunnison County	0500000US08051	4.0	3.0	41.0	0.0
99	11	Support activities for animal production	8	1152	51	08051	Gunnison County, Colorado	0500000US08051	3.25	2.0	49.0	0.0
100	11	Support activities for animal production	8	1152	59	08059	Jefferson County	0500000US08059	15.0	31.0	858.0	0.0
