fips,Naics,Establishments,Employees,Payroll
56,1133,7,25,1033
56,1152,6,9,293
56,1151,3,0,0
56,2121,15,4949,378474
56,2123,23,1448,111190
56,2111,111,1423,162046
56,2131,470,5267,417603
56,2211,82,696,59888
56,2212,22,35,4755
56,2213,4,12,357
56,2382,602,3895,215843
56,2383,310,1191,49684
56,2381,373,2021,94281
56,2373,29,537,37858
56,2362,136,1328,72938
56,2379,8,42,1619
56,2389,385,2600,152905
56,2361,668,2217,95033
56,2371,164,1715,113427
56,3116,9,35,896
56,3118,3,0,0
56,3121,17,43,1688
56,3149,4,19,493
56,3251,9,31,1491
56,3273,21,120,6068
56,3259,3,29,2031
56,3219,3,0,0
56,3241,4,0,0
56,3231,21,72,2128
56,3331,14,475,32725
56,3323,18,47,2797
56,3324,3,47,3201
56,3371,13,47,1134
56,3327,32,75,4102
56,3391,7,19,1267
56,3345,3,64,4969
56,3329,18,80,4931
56,3399,48,142,4988
56,4248,10,124,7574
56,4246,37,352,21794
56,4245,8,57,2735
56,4244,58,604,23458
56,4237,33,123,6495
56,4236,28,182,13272
56,4233,23,95,6854
56,4238,235,2532,184111
56,4235,13,124,7166
56,4239,35,189,7714
56,4249,32,183,7716
56,4231,33,565,33385
56,4241,6,29,1076
56,4247,27,299,18846
56,4234,30,146,8954
56,4251,31,48,3245
56,4411,126,2235,108357
56,4413,172,1558,56745
56,4453,83,670,13702
56,4441,198,2722,92927
56,4481,141,1289,18324
56,4431,75,407,10830
56,4421,38,201,7158
56,4471,337,3838,86437
56,4451,101,3510,98405
56,4461,96,732,26175
56,4422,73,373,11277
56,4483,39,178,6206
56,4442,34,347,8953
56,4412,55,400,16322
56,4482,24,122,1837
56,4452,25,146,2635
56,4512,15,91,2418
56,4522,8,428,8209
56,4543,125,519,19841
56,4541,88,167,7134
56,4531,33,131,2331
56,4523,83,3625,95067
56,4532,66,334,7327
56,4539,122,443,13167
56,4511,133,933,19464
56,4533,37,202,3379
56,4885,7,21,1407
56,4841,296,2247,118761
56,4812,3,32,2393
56,4861,29,256,25832
56,4862,36,225,25289
56,4811,9,202,3465
56,4842,313,2074,116254
56,4881,10,93,4380
56,4882,18,265,13653
56,4884,29,146,6464
56,4921,34,132,6853
56,4922,4,27,851
56,4931,16,32,880
56,5182,17,163,8903
56,5121,25,155,5460
56,5111,31,247,8581
56,5191,29,55,5097
56,5179,20,59,1607
56,5151,23,201,6385
56,5112,8,47,7846
56,5173,150,1425,76891
56,5223,35,127,4326
56,5242,353,1062,47905
56,5221,266,3394,188682
56,5241,45,461,26411
56,5222,50,285,19655
56,5239,189,300,33320
56,5231,43,116,13654
56,5313,166,605,31488
56,5321,31,162,6763
56,5324,95,1108,87371
56,5322,49,235,8534
56,5331,7,9,672
56,5311,414,1086,28460
56,5312,336,640,30847
56,5412,297,1326,57592
56,5418,46,148,9060
56,5413,363,2247,152231
56,5415,200,665,41915
56,5411,535,1533,88362
56,5416,577,1783,120028
56,5419,224,1159,46192
56,5417,23,105,8966
56,5414,32,72,4126
56,5511,84,542,45233
56,5614,63,270,9187
56,5613,39,1014,33862
56,5612,4,0,0
56,5616,44,376,13039
56,5611,128,423,21581
56,5619,34,118,5904
56,5629,48,314,16725
56,5617,562,2247,72068
56,5615,32,184,13907
56,5621,29,230,13404
56,6114,12,29,434
56,6117,12,12,639
56,6111,19,734,26506
56,6116,87,519,7487
56,6115,14,39,1499
56,6244,244,2018,40957
56,6242,47,296,8912
56,6233,27,622,15278
56,6221,4,0,0
56,6216,35,545,16351
56,6241,231,2493,66845
56,6215,26,205,16445
56,6231,13,1513,51751
56,6212,230,1616,74424
56,6213,455,2156,87541
56,6211,343,2644,235711
56,6219,39,492,17173
56,6239,3,0,0
56,6214,89,1026,46348
56,6222,3,0,0
56,6232,39,931,26668
56,6243,8,361,6744
56,7115,43,76,3134
56,7121,20,98,3810
56,7139,310,4400,80771
56,7111,8,39,1761
56,7113,8,43,2268
56,7224,168,1209,16401
56,7212,87,316,15526
56,7225,1087,17408,298348
56,7223,56,396,7924
56,7211,422,8213,230836
56,8111,450,2024,75684
56,8139,141,521,18726
56,8134,109,533,10621
56,8113,119,565,41983
56,8122,15,101,3093
56,8123,28,300,8828
56,8112,22,60,2870
56,8132,43,120,7167
56,8129,66,190,4560
56,8114,28,47,1323
56,8121,185,707,14300
56,8131,397,2016,38515
56,8133,92,358,16919
