	NAICS_Sector	NAICS_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	GEO_ID	estab	emp	payann	estimate
0	11	Fishing	55	1141	7	55007	Bayfield County	0500000US55007	3.0	0.0	217.0	0.0
1	11	Fishing	55	1141	7	55007	Bayfield County, Wisconsin	0500000US55007	3.0	10.7125	367.5425	0.7
2	11	Fishing	55	1141	25	55025	Dane County, Wisconsin	0500000US55025	1.0	0.9444444444444443	45.62222222222223	1.0
3	11	Fishing	55	1141	29	55029	Door County	0500000US55029	2.0	4.800000000000001	63.6	1.0
4	11	Fishing	55	1141	29	55029	Door County, Wisconsin	0500000US55029	1.5	2.1458333333333335	78.30416666666667	1.0
5	11	Fishing	55	1141	61	55061	Kewaunee County	0500000US55061	1.0	2.4000000000000004	31.8	1.0
6	11	Fishing	55	1141	61	55061	Kewaunee County, Wisconsin	0500000US55061	1.0	1.4270833333333333	51.18541666666667	1.0
7	11	Fishing	55	1141	91	55091	Pepin County, Wisconsin	0500000US55091	1.0	1.4375	54.2375	1.0
8	11	Fishing	55	1141	117	55117	Sheboygan County	0500000US55117	2.0	4.800000000000001	63.6	1.0
9	11	Fishing	55	1141	117	55117	Sheboygan County, Wisconsin	0500000US55117	1.0	1.2916666666666667	48.025	1.0
10	11	Fishing	55	1141	129	55129	Washburn County, Wisconsin	0500000US55129	1.0	0.5	38.1	1.0
11	11	Forest nurseries and gathering of forest products	55	1132	35	55035	Eau Claire County	0500000US55035	1.0	0.0	46.33333333333333	1.0
12	11	Forest nurseries and gathering of forest products	55	1132	35	55035	Eau Claire County, Wisconsin	0500000US55035	1.0	1.375	63.52083333333333	1.0
13	11	Forest nurseries and gathering of forest products	55	1132	85	55085	Oneida County	0500000US55085	1.0	0.0	46.33333333333333	1.0
14	11	Forest nurseries and gathering of forest products	55	1132	85	55085	Oneida County, Wisconsin	0500000US55085	1.0	1.375	63.52083333333333	1.0
15	11	Forest nurseries and gathering of forest products	55	1132	107	55107	Rusk County	0500000US55107	1.0	0.0	46.33333333333333	1.0
16	11	Forest nurseries and gathering of forest products	55	1132	107	55107	Rusk County, Wisconsin	0500000US55107	1.0	1.375	63.52083333333333	1.0
17	11	Forest nurseries and gathering of forest products	55	1132	117	55117	Sheboygan County, Wisconsin	0500000US55117	1.0	1.5	63.75	1.0
18	11	Hunting and trapping	55	1142	25	55025	Dane County, Wisconsin	0500000US55025	1.0	3.6279761904761902	131.1656746031746	1.0
19	11	Hunting and trapping	55	1142	39	55039	Fond du Lac County	0500000US55039	1.0	0.0	0.0	1.0
20	11	Hunting and trapping	55	1142	49	55049	Iowa County	0500000US55049	1.0	0.0	0.0	1.0
21	11	Hunting and trapping	55	1142	49	55049	Iowa County, Wisconsin	0500000US55049	1.0	3.6279761904761902	131.1656746031746	1.0
22	11	Hunting and trapping	55	1142	53	55053	Jackson County	0500000US55053	1.0	0.0	0.0	1.0
23	11	Hunting and trapping	55	1142	53	55053	Jackson County, Wisconsin	0500000US55053	1.0	3.6279761904761902	131.1656746031746	1.0
24	11	Hunting and trapping	55	1142	55	55055	Jefferson County	0500000US55055	1.0	0.0	0.0	1.0
25	11	Hunting and trapping	55	1142	59	55059	Kenosha County	0500000US55059	1.0	0.0	0.0	1.0
26	11	Hunting and trapping	55	1142	59	55059	Kenosha County, Wisconsin	0500000US55059	1.0	3.6279761904761902	131.1656746031746	1.0
27	11	Hunting and trapping	55	1142	79	55079	Milwaukee County	0500000US55079	1.0	0.0	0.0	1.0
28	11	Hunting and trapping	55	1142	79	55079	Milwaukee County, Wisconsin	0500000US55079	1.0	3.6279761904761902	131.1656746031746	1.0
29	11	Hunting and trapping	55	1142	83	55083	Oconto County	0500000US55083	1.0	0.0	0.0	1.0
30	11	Hunting and trapping	55	1142	83	55083	Oconto County, Wisconsin	0500000US55083	1.0	2.1666666666666665	120.27777777777777	1.0
31	11	Hunting and trapping	55	1142	95	55095	Polk County, Wisconsin	0500000US55095	1.0	4.75	130.25	1.0
32	11	Hunting and trapping	55	1142	99	55099	Price County, Wisconsin	0500000US55099	1.0	2.1666666666666665	120.27777777777777	1.0
33	11	Hunting and trapping	55	1142	113	55113	Sawyer County	0500000US55113	1.0	0.0	0.0	1.0
34	11	Hunting and trapping	55	1142	113	55113	Sawyer County, Wisconsin	0500000US55113	1.0	3.6279761904761902	131.1656746031746	1.0
35	11	Hunting and trapping	55	1142	137	55137	Waushara County	0500000US55137	1.0	0.0	0.0	1.0
36	11	Hunting and trapping	55	1142	137	55137	Waushara County, Wisconsin	0500000US55137	1.0	3.6279761904761902	131.1656746031746	1.0
37	11	Logging	55	1133	1	55001	Adams County	0500000US55001	6.0	0.0	423.0	0.0
38	11	Logging	55	1133	1	55001	Adams County, Wisconsin	0500000US55001	5.625	12.938775510204081	239.98979591836735	0.125
39	11	Logging	55	1133	3	55003	Ashland County	0500000US55003	19.0	0.0	1630.0	0.0
40	11	Logging	55	1133	3	55003	Ashland County, Wisconsin	0500000US55003	14.875	40.5	1627.25	0.0
41	11	Logging	55	1133	5	55005	Barron County	0500000US55005	9.0	0.0	565.0	0.0
42	11	Logging	55	1133	5	55005	Barron County, Wisconsin	0500000US55005	9.375	16.875	689.75	0.0
43	11	Logging	55	1133	7	55007	Bayfield County	0500000US55007	4.0	8.0	204.0	0.0
44	11	Logging	55	1133	7	55007	Bayfield County, Wisconsin	0500000US55007	4.875	9.25	326.25	0.0
45	11	Logging	55	1133	9	55009	Brown County	0500000US55009	1.0	11.477272727272728	120.29545454545455	1.0
46	11	Logging	55	1133	9	55009	Brown County, Wisconsin	0500000US55009	2.0	8.667759715188286	157.20099844556987	0.8
47	11	Logging	55	1133	13	55013	Burnett County	0500000US55013	2.0	22.954545454545457	240.5909090909091	1.0
48	11	Logging	55	1133	13	55013	Burnett County, Wisconsin	0500000US55013	2.25	16.406972371258085	516.6348844205987	0.75
49	11	Logging	55	1133	17	55017	Chippewa County	0500000US55017	14.0	30.0	989.0	0.0
50	11	Logging	55	1133	17	55017	Chippewa County, Wisconsin	0500000US55017	14.375	37.375	1723.0	0.0
51	11	Logging	55	1133	19	55019	Clark County	0500000US55019	5.0	0.0	243.0	0.0
52	11	Logging	55	1133	19	55019	Clark County, Wisconsin	0500000US55019	3.375	5.5434090909090905	225.53545454545454	0.25
53	11	Logging	55	1133	21	55021	Columbia County	0500000US55021	1.0	11.477272727272728	120.29545454545455	1.0
54	11	Logging	55	1133	21	55021	Columbia County, Wisconsin	0500000US55021	1.25	7.590107807250664	143.0979827508399	1.0
55	11	Logging	55	1133	23	55023	Crawford County	0500000US55023	1.0	11.477272727272728	120.29545454545455	1.0
56	11	Logging	55	1133	23	55023	Crawford County, Wisconsin	0500000US55023	1.75	9.565350749636464	188.57434388005817	1.0
57	11	Logging	55	1133	25	55025	Dane County	0500000US55025	2.0	22.954545454545457	240.5909090909091	1.0
58	11	Logging	55	1133	25	55025	Dane County, Wisconsin	0500000US55025	1.25	7.590107807250664	143.0979827508399	1.0
59	11	Logging	55	1133	29	55029	Door County	0500000US55029	2.0	22.954545454545457	240.5909090909091	1.0
60	11	Logging	55	1133	29	55029	Door County, Wisconsin	0500000US55029	2.5	12.759245098530812	212.99852078423504	0.75
61	11	Logging	55	1133	31	55031	Douglas County	0500000US55031	2.0	22.954545454545457	240.5909090909091	1.0
62	11	Logging	55	1133	31	55031	Douglas County, Wisconsin	0500000US55031	1.0	5.718486185629043	110.55744221029936	1.0
63	11	Logging	55	1133	33	55033	Dunn County, Wisconsin	0500000US55033	1.0	3.2345454545454544	101.70727272727274	1.0
64	11	Logging	55	1133	35	55035	Eau Claire County	0500000US55035	7.0	0.0	472.0	0.0
65	11	Logging	55	1133	35	55035	Eau Claire County, Wisconsin	0500000US55035	6.5	18.375	510.5	0.0
66	11	Logging	55	1133	37	55037	Florence County	0500000US55037	7.0	9.0	230.0	0.0
67	11	Logging	55	1133	37	55037	Florence County, Wisconsin	0500000US55037	5.375	6.875	228.375	0.0
68	11	Logging	55	1133	41	55041	Forest County	0500000US55041	19.0	38.0	1189.0	0.0
69	11	Logging	55	1133	41	55041	Forest County, Wisconsin	0500000US55041	17.625	33.5	1267.625	0.0
70	11	Logging	55	1133	43	55043	Grant County	0500000US55043	4.0	7.0	226.0	0.0
71	11	Logging	55	1133	43	55043	Grant County, Wisconsin	0500000US55043	3.6363636363636362	26.352027972027972	871.4506293706294	0.45454545454545453
72	11	Logging	55	1133	45	55045	Green County	0500000US55045	2.0	22.954545454545457	240.5909090909091	1.0
73	11	Logging	55	1133	45	55045	Green County, Wisconsin	0500000US55045	2.75	11.438320964749536	216.93706864564007	0.75
74	11	Logging	55	1133	49	55049	Iowa County	0500000US55049	1.0	11.477272727272728	120.29545454545455	1.0
75	11	Logging	55	1133	49	55049	Iowa County, Wisconsin	0500000US55049	1.0	5.718486185629043	110.55744221029936	1.0
76	11	Logging	55	1133	51	55051	Iron County	0500000US55051	7.0	16.0	336.0	0.0
77	11	Logging	55	1133	51	55051	Iron County, Wisconsin	0500000US55051	6.25	15.5	429.5	0.0
78	11	Logging	55	1133	53	55053	Jackson County	0500000US55053	3.0	0.0	157.0	0.0
79	11	Logging	55	1133	53	55053	Jackson County, Wisconsin	0500000US55053	3.25	4.625	211.375	0.0
80	11	Logging	55	1133	57	55057	Juneau County	0500000US55057	3.0	0.0	89.0	0.0
81	11	Logging	55	1133	57	55057	Juneau County, Wisconsin	0500000US55057	3.0	27.616450692164978	827.3138140430998	0.875
82	11	Logging	55	1133	59	55059	Kenosha County, Wisconsin	0500000US55059	1.0	5.129152752009895	104.02253555967842	1.0
83	11	Logging	55	1133	61	55061	Kewaunee County	0500000US55061	2.0	22.954545454545457	240.5909090909091	1.0
84	11	Logging	55	1133	61	55061	Kewaunee County, Wisconsin	0500000US55061	1.0	5.718486185629043	110.55744221029936	1.0
85	11	Logging	55	1133	63	55063	La Crosse County	0500000US55063	1.0	11.477272727272728	120.29545454545455	1.0
86	11	Logging	55	1133	63	55063	La Crosse County, Wisconsin	0500000US55063	1.25	6.483486185629043	132.29744221029935	1.0
87	11	Logging	55	1133	65	55065	Lafayette County	0500000US55065	1.0	11.477272727272728	120.29545454545455	1.0
88	11	Logging	55	1133	65	55065	Lafayette County, Wisconsin	0500000US55065	1.0	5.718486185629043	110.55744221029936	1.0
89	11	Logging	55	1133	67	55067	Langlade County	0500000US55067	6.0	17.0	832.0	0.0
