,relevant_naics,estab,emp,payann,fips
253808,2389,4,0,31,29129
253809,4471,3,46,723,29129
253810,5221,3,23,1048,29129
253811,5242,3,4,175,29129
253812,6241,4,8,104,29129
253813,7225,5,8,59,29129
253814,8111,3,13,216,29129
253815,8131,5,10,135,29129
253816,2361,6,12,445,29123
253817,2381,10,69,1402,29123
253818,2382,6,14,565,29123
253819,2389,6,28,1037,29123
253820,4231,3,6,152,29123
253821,4411,6,45,1634,29123
253822,4413,8,62,2011,29123
253823,4441,3,25,814,29123
253824,4461,3,76,2516,29123
253825,4471,8,63,970,29123
253826,4523,3,152,4626,29123
253827,4841,10,21,850,29123
253828,4842,6,11,387,29123
253829,5221,7,55,1743,29123
253830,5242,5,17,459,29123
253831,5411,3,9,230,29123
253832,5412,4,7,31,29123
253833,6213,3,3,84,29123
253834,5617,7,15,343,29123
253835,6214,3,46,999,29123
253836,6216,4,48,1634,29123
253837,6241,28,382,7424,29123
253838,6244,4,40,556,29123
253839,7225,16,236,2512,29123
253840,8111,6,30,658,29123
253841,8113,3,3,34,29123
253842,8131,16,192,3985,29123
253843,2123,4,59,6530,29047
253844,1152,3,2,27,29047
253845,2211,3,177,17715,29047
253846,2361,101,323,17300,29047
253847,2362,22,293,16344,29047
253848,2371,14,551,78048,29047
253849,2381,79,705,35958,29047
253850,1151,4,36,1721,29195
253851,2361,6,9,166,29195
253852,2382,143,1454,87200,29047
253853,2383,75,634,30905,29047
253854,2389,46,428,20475,29047
253855,3118,8,287,16077,29047
253856,3121,7,48,992,29047
253857,3149,3,33,1207,29047
253858,3219,7,73,2893,29047
253859,3222,7,611,35978,29047
253860,3231,33,1016,58262,29047
253861,2379,3,10,463,29195
253862,2382,7,51,1952,29195
253863,2389,3,10,329,29195
253864,4238,12,205,8931,29195
253865,4245,12,125,4750,29195
253866,4249,6,75,3824,29195
253867,4411,6,86,3274,29195
253868,4413,6,58,1447,29195
253869,4441,7,48,1371,29195
253870,4442,4,35,1088,29195
253871,4451,6,61,1045,29195
253872,4452,3,6,200,29195
253873,4461,8,97,2065,29195
253874,4471,22,187,2888,29195
253875,4511,3,13,370,29195
253876,4481,4,20,223,29195
253877,4523,5,263,6813,29195
253878,4539,3,16,309,29195
253879,4841,9,57,2973,29195
253880,3241,3,36,2177,29047
253881,3253,3,72,7294,29047
253882,3255,5,379,33555,29047
253883,3256,3,49,3225,29047
253884,3262,4,197,7773,29047
253885,4842,6,20,609,29195
253886,3259,4,77,4613,29047
253887,3261,11,429,19631,29047
253888,3273,3,87,4177,29047
253889,3323,13,407,23276,29047
253890,3327,11,112,5408,29047
253891,3329,4,247,16770,29047
253892,3332,3,103,8138,29047
253893,3362,3,93,4116,29047
253894,3363,4,581,32973,29047
253895,3371,11,154,7019,29047
253896,3372,3,26,1060,29047
253897,3399,16,273,11127,29047
253898,4231,22,812,51970,29047
253899,4232,8,133,8723,29047
253900,4233,27,446,23232,29047
253901,4234,27,473,29667,29047
253902,4235,13,207,14151,29047
253903,5111,3,103,3891,29195
253904,5173,5,15,850,29195
253905,5221,15,173,7838,29195
253906,5222,10,32,1675,29195
253907,5223,4,5,184,29195
253908,5239,7,11,1224,29195
253909,5242,12,32,1379,29195
253910,5313,4,15,268,29195
253911,5411,9,36,592,29195
253912,5412,8,38,769,29195
253913,5416,3,6,403,29195
253914,5419,5,34,959,29195
253915,5617,12,50,1319,29195
253916,6211,7,73,4699,29195
253917,6212,5,34,1524,29195
253918,6213,9,23,755,29195
253919,6231,4,212,4917,29195
253920,6232,8,172,4137,29195
253921,6233,7,194,4252,29195
253922,6241,8,73,2115,29195
253923,4236,16,116,6023,29047
253924,4237,21,176,10305,29047
253925,4238,53,736,49941,29047
253926,4239,20,114,7950,29047
253927,4241,12,323,22700,29047
253928,4242,9,49,1466,29047
253929,4243,4,45,2113,29047
253930,4244,20,544,27669,29047
253931,4245,3,65,12739,29047
253932,4246,16,165,11564,29047
253933,4248,3,241,13058,29047
253934,4249,21,106,3842,29047
253935,4251,36,405,13557,29047
253936,6242,3,14,264,29195
253937,7139,3,63,735,29195
