Zip Code,naics,Establishments,Employees,Payroll,IND Level
94505,00,151,001,28505,2
94505,00,112,210,0,2
94505,00,21,220,0,2
94505,00,10,230,0,2
94505,00,7,241,0,2
94505,23,40,001,0,2
94505,23,29,210,0,2
94505,23,8,220,0,2
94505,23,3,230,0,2
94505,42,7,001,0,2
94505,42,6,210,0,2
94505,44-45,6,001,0,2
94505,44-45,3,220,0,2
94505,52,6,001,0,2
94505,52,4,210,0,2
94505,53,23,001,0,2
94505,53,21,210,0,2
94505,54,24,001,0,2
94505,54,22,210,0,2
94505,56,6,001,0,2
94505,56,5,210,0,2
94505,62,6,001,0,2
94505,62,5,210,0,2
94505,71,3,001,0,2
94505,72,9,001,0,2
94505,72,3,210,0,2
94505,81,14,001,0,2
94505,81,10,210,0,2
