,relevant_naics,estab,emp,payann,fips
383293,2361,3,2,165,16071
383294,2382,3,4,71,16071
383295,4413,3,11,450,16071
383296,4441,3,37,739,16071
383297,4841,11,32,1438,16071
383298,5221,3,53,2701,16071
383299,6244,3,8,78,16071
383300,7225,9,81,819,16071
383301,1152,3,8,316,16031
383302,2123,6,43,4763,16031
383303,2361,14,34,929,16031
383304,2362,3,102,5783,16031
383305,2371,7,31,1677,16031
383306,2373,3,13,443,16031
383307,2381,10,75,2927,16031
383308,2382,16,75,3582,16031
383309,2383,6,20,552,16031
383310,2389,8,132,10086,16031
383311,3231,3,9,147,16031
383312,3114,3,509,24807,16031
383313,3371,5,71,2467,16031
383314,4236,3,18,1116,16031
383315,4238,7,59,3120,16031
383316,4244,4,115,4697,16031
383317,4245,3,50,2142,16031
383318,4247,4,49,4038,16031
383319,4249,4,102,5159,16031
383320,4411,10,176,6086,16031
383321,4413,10,107,3731,16031
383322,4412,3,43,1577,16031
383323,4431,7,51,715,16031
383324,4441,10,63,2038,16031
383325,4442,3,35,642,16031
383326,4451,6,220,5469,16031
383327,4461,7,47,2247,16031
383328,4471,22,181,3483,16031
383329,4511,5,16,218,16031
383330,4481,4,24,311,16031
383331,4523,8,47,678,16031
383332,4533,4,26,352,16031
383333,4539,7,31,349,16031
383334,4543,8,6,307,16031
383335,4841,20,263,16670,16031
383336,4842,28,397,19480,16031
383337,4931,4,188,7633,16031
383338,5173,9,46,2598,16031
383339,5221,11,98,4076,16031
383340,5222,5,19,1101,16031
383341,5223,3,9,260,16031
383342,5242,20,38,1002,16031
383343,5311,11,23,362,16031
383344,5312,11,20,302,16031
383345,5313,3,4,53,16031
383346,5322,3,9,314,16031
383347,5411,10,33,1518,16031
383348,5412,24,75,2199,16031
383349,5416,12,20,851,16031
383350,5419,6,20,645,16031
383351,5617,13,64,1405,16031
383352,6116,3,30,132,16031
383353,6211,19,108,2787,16031
383354,6212,19,137,3943,16031
383355,6213,22,121,3358,16031
383356,6214,4,69,3276,16031
383357,6233,3,68,1062,16031
383358,6241,6,69,1089,16031
383359,6244,6,50,894,16031
383360,7211,4,97,1983,16031
383361,7224,4,21,148,16031
383362,7225,47,733,9451,16031
383363,8111,21,86,2542,16031
383364,8113,4,25,691,16031
383365,8121,5,12,186,16031
383366,8123,3,31,651,16031
383367,8131,7,24,237,16031
383368,1151,4,544,15127,16073
383369,7139,7,173,1183,16031
383370,2123,5,5,220,16073
383371,2361,7,26,559,16073
383372,2362,4,70,2440,16073
383373,2373,3,19,832,16073
383374,2381,5,24,964,16073
383375,2382,7,25,1158,16073
383376,2383,4,3,141,16073
383377,2389,9,42,1844,16073
383378,4238,5,53,3135,16073
383379,4413,5,44,1702,16073
383380,4451,3,88,2325,16073
383381,4441,4,17,663,16073
383382,4471,4,44,1184,16073
383383,4841,5,8,132,16073
383384,1133,3,42,2572,16045
383385,2361,13,23,652,16045
383386,2362,3,16,487,16045
383387,2371,4,6,234,16045
383388,2381,26,104,3801,16045
383389,2382,18,62,2304,16045
383390,4842,6,11,557,16073
383391,5221,3,18,426,16073
383392,5311,3,3,28,16073
383393,5413,4,10,372,16073
383394,5617,5,11,331,16073
383395,6213,3,13,512,16073
383396,6214,3,16,701,16073
383397,6241,6,23,292,16073
383398,7224,4,19,178,16073
383399,7225,14,143,1561,16073
383400,8111,4,8,209,16073
383401,2383,12,34,949,16045
383402,2389,14,31,1703,16045
383403,8131,3,6,55,16073
383404,3219,4,56,1404,16045
383405,3329,3,12,285,16045
383406,4251,3,28,209,16045
383407,4413,6,52,1647,16045
383408,4441,6,30,872,16045
383409,4442,4,16,420,16045
383410,4452,3,20,127,16045
383411,4471,7,95,1906,16045
383412,4523,3,85,2073,16045
383413,4539,3,6,134,16045
383414,4841,6,21,905,16045
383415,4842,13,58,2580,16045
383416,5173,3,6,349,16045
383417,5221,6,38,1482,16045
383418,5239,4,5,383,16045
383419,5242,5,23,946,16045
383420,5313,3,5,185,16045
383421,5311,6,9,215,16045
383422,5312,8,9,273,16045
383423,5411,9,14,655,16045
383424,5412,6,9,395,16045
383425,2361,5,7,190,16063
383426,2381,5,10,464,16063
383427,2383,6,4,295,16063
383428,2389,4,69,2728,16063
383429,4451,3,16,290,16063
383430,4841,4,9,328,16063
383431,4842,4,13,343,16063
383432,5412,3,13,509,16063
383433,5617,5,6,206,16063
383434,7225,4,19,258,16063
383435,8111,3,8,153,16063
383436,5413,6,28,1570,16045
383437,5617,11,27,686,16045
383438,5416,5,8,695,16045
383439,5419,4,24,690,16045
383440,6212,6,36,1549,16045
383441,6214,3,46,2250,16045
383442,6213,8,48,1407,16045
383443,6216,3,18,675,16045
383444,6233,4,99,1864,16045
383445,6241,5,153,3604,16045
383446,7139,5,27,298,16045
383447,7225,24,300,3954,16045
383448,8111,10,38,1227,16045
383449,8113,3,14,435,16045
383450,8114,4,1,137,16045
383451,8129,5,3,62,16045
383452,8131,11,56,521,16045
383453,8139,3,10,195,16045
383454,1133,4,28,1175,16085
383455,2361,62,170,5831,16085
383456,2211,5,45,3948,16041
383457,2123,3,45,2118,16041
383458,2361,14,31,589,16041
383459,2362,3,9,285,16085
383460,2381,19,55,2876,16085
383461,2372,4,5,221,16085
383462,2382,20,43,1446,16085
383463,2383,21,49,2767,16085
383464,2389,21,147,8418,16085
383465,3371,5,10,304,16085
383466,4233,4,31,2006,16085
383467,4236,3,9,235,16085
383468,4237,3,6,303,16085
383469,4422,4,11,281,16085
383470,4411,3,15,458,16085
383471,4441,7,63,2244,16085
383472,4451,5,168,5150,16085
383473,4471,10,115,2006,16085
383474,4481,4,18,194,16085
383475,4511,7,29,758,16085
383476,4532,6,10,187,16085
383477,4533,6,17,387,16085
383478,4539,3,6,186,16085
383479,4543,3,14,487,16085
383480,4812,5,16,476,16085
383481,4841,5,8,266,16085
383482,2381,6,21,982,16041
383483,4842,3,4,187,16085
383484,2382,19,41,1374,16041
383485,2383,9,40,1174,16041
383486,2389,6,13,509,16041
383487,3261,3,88,3075,16041
383488,3323,3,93,4729,16041
383489,4238,7,94,4533,16041
383490,4411,3,78,2602,16041
383491,4413,5,39,1289,16041
383492,4441,3,11,342,16041
383493,4471,9,83,1072,16041
383494,4543,5,10,408,16041
383495,4841,12,63,2320,16041
383496,4842,8,16,610,16041
383497,5221,5,32,1145,16041
383498,5223,3,9,153,16041
383499,5242,10,24,825,16041
383500,5311,3,5,58,16041
383501,5312,6,5,144,16041
383502,5313,3,1,25,16041
383503,5411,4,21,538,16041
383504,5412,4,7,296,16041
383505,5413,4,11,391,16041
383506,5416,9,9,591,16041
383507,5111,4,15,607,16085
383508,5221,5,45,1509,16085
383509,5242,6,13,661,16085
383510,5311,7,25,369,16085
383511,5312,33,29,1758,16085
383512,5313,11,36,953,16085
383513,5322,5,10,276,16085
383514,5411,9,21,1040,16085
383515,5412,8,23,773,16085
383516,5413,13,23,1068,16085
383517,5415,5,4,152,16085
383518,5416,4,4,123,16085
383519,5419,4,21,476,16085
383520,5511,3,11,556,16085
383521,5617,17,31,1478,16085
383522,5629,4,14,261,16085
383523,6116,5,15,388,16085
383524,6211,10,108,7934,16085
383525,6212,6,32,1142,16085
383526,6213,6,22,769,16085
383527,5617,11,7,175,16041
383528,6211,3,7,230,16041
383529,6212,11,52,1815,16041
383530,6213,9,19,338,16041
383531,7115,3,4,123,16041
383532,7139,3,10,176,16041
383533,7225,17,193,2269,16041
383534,8111,14,33,1014,16041
383535,6241,4,9,99,16085
383536,6244,8,30,418,16085
383537,7115,3,6,121,16085
383538,7139,19,308,4588,16085
383539,7211,18,543,15220,16085
383540,7212,8,19,1077,16085
