,relevant_naics,estab,emp,payann,fips
545392,113310,6,16,406,55051
545393,236115,3,9,293,55051
545394,236118,4,13,338,55051
545395,238220,6,11,608,55051
545396,238910,3,6,186,55051
545397,445310,3,28,433,55051
545398,447110,6,39,569,55051
545399,484220,3,5,199,55051
545400,522110,3,13,484,55051
545401,531210,3,9,182,55051
545402,561730,5,1,180,55051
545403,621210,3,11,386,55051
545404,721110,4,49,762,55051
545405,722410,13,29,322,55051
545406,722511,15,133,1537,55051
545407,813110,3,9,160,55051
545408,113310,4,5,227,55019
545409,221122,3,29,2363,55019
545410,236115,9,32,1190,55019
545411,236220,5,29,1154,55019
545412,236118,9,13,438,55019
545413,238110,6,15,1325,55019
545414,238120,3,8,601,55019
545415,238130,11,30,1023,55019
545416,238140,4,33,2610,55019
545417,238160,4,18,701,55019
545418,238170,3,5,137,55019
545419,238190,4,14,553,55019
545420,238210,3,7,284,55019
545421,238220,15,71,4033,55019
545422,238290,4,13,327,55019
545423,238310,5,27,1338,55019
545424,238350,9,9,223,55019
545425,238320,6,10,417,55019
545426,238910,6,21,362,55019
545427,238990,3,4,496,55019
545428,311513,8,433,20546,55019
545429,311611,3,347,13242,55019
545430,321113,3,27,1014,55019
545431,332710,6,18,486,55019
545432,333111,3,333,15605,55019
545433,337110,5,70,2813,55019
545434,423820,11,163,8245,55019
545435,424430,3,62,3148,55019
545436,424520,4,42,1062,55019
545437,424710,3,16,756,55019
545438,424910,9,112,7324,55019
545439,441110,6,139,4778,55019
545440,441310,7,30,898,55019
545441,441320,5,26,1058,55019
545442,442210,3,9,140,55019
545443,444130,7,51,1358,55019
545444,444190,4,41,1196,55019
545445,444220,7,41,1967,55019
545446,445110,9,110,1505,55019
545447,447110,17,169,2903,55019
545448,447190,3,94,2030,55019
545449,452319,9,104,2197,55019
545450,453110,3,11,174,55019
545451,454310,5,9,335,55019
545452,484110,6,34,1517,55019
545453,484121,18,199,8091,55019
545454,484220,17,183,9360,55019
545455,484230,7,19,802,55019
545456,485410,3,46,722,55019
545457,493110,3,76,1168,55019
545458,517311,4,9,608,55019
545459,522110,11,98,3473,55019
545460,522120,5,35,1537,55019
545461,524210,10,21,1045,55019
545462,541110,4,8,233,55019
545463,541211,5,22,817,55019
545464,541219,4,84,1104,55019
545465,541940,5,35,1757,55019
545466,551114,3,26,1122,55019
545467,561110,3,6,86,55019
545468,561720,6,26,309,55019
545469,561730,3,4,93,55019
545470,621111,6,28,1834,55019
545471,621210,4,32,1091,55019
545472,621310,8,21,819,55019
545473,621340,4,19,630,55019
545474,623110,3,188,5387,55019
545475,623210,3,61,1039,55019
545476,623312,5,66,1447,55019
545477,624190,3,8,132,55019
545478,624410,8,69,909,55019
545479,713950,3,8,42,55019
545480,721110,7,70,688,55019
545481,722410,17,54,347,55019
545482,722513,10,219,2755,55019
545483,722515,3,8,121,55019
545484,811111,12,41,1034,55019
545485,811121,11,31,887,55019
545486,811310,7,27,952,55019
545487,812112,5,8,81,55019
545488,813110,35,184,2827,55019
545489,813410,5,13,262,55019
545490,813910,3,4,118,55019
545491,115210,5,20,673,55021
545492,236115,7,21,916,55021
545493,236117,3,3,351,55021
545494,236118,23,35,1583,55021
545495,236220,6,10,394,55021
545496,237110,3,15,1263,55021
545497,237310,4,25,1247,55021
545498,238160,7,44,1736,55021
545499,238170,6,20,666,55021
545500,238310,6,11,388,55021
545501,238320,3,7,437,55021
545502,238330,4,11,296,55021
545503,238350,7,10,170,55021
