	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab	emp	payann
0	13	999	Statewide	11	Fishing	13	1141	0500000US130250500000US130290500000US130290500000US130390500000US130390500000US130510500000US130510500000US130710500000US130710500000US130890500000US130890500000US131390500000US131390500000US131910500000US131910500000US13257	19.5	0.0	0.0
1	13	999	Statewide	11	Forest nurseries and gathering of forest products	13	1132	0500000US130190500000US130210500000US130690500000US130870500000US130870500000US131050500000US131210500000US131210500000US131270500000US131450500000US131450500000US131630500000US131630500000US131650500000US131650500000US131750500000US131750500000US131990500000US132110500000US132390500000US132710500000US132750500000US132750500000US132790500000US132790500000US132990500000US132990500000US133010500000US133010500000US133050500000US133050500000US133170500000US13317	35.0	0.0	0.0
2	13	999	Statewide	11	Hunting and trapping	13	1142	0500000US130310500000US130310500000US130370500000US130570500000US130610500000US130610500000US130670500000US130670500000US130710500000US130850500000US130850500000US130870500000US130870500000US130950500000US130950500000US130990500000US130990500000US131030500000US131030500000US131130500000US131130500000US131310500000US131310500000US131390500000US131390500000US131770500000US131770500000US131790500000US131790500000US132050500000US132050500000US132150500000US132150500000US132250500000US132250500000US132350500000US132490500000US132530500000US132530500000US132590500000US132610500000US132610500000US132750500000US132750500000US132950500000US132950500000US133130500000US133210500000US13321	55.726190476190474	14.857142857142858	624.5714285714286
3	13	999	Statewide	11	Logging	13	1133	0500000US130010500000US130010500000US130030500000US130030500000US130050500000US130050500000US130090500000US130090500000US130110500000US130110500000US130150500000US130150500000US130170500000US130170500000US130190500000US130190500000US130210500000US130210500000US130230500000US130230500000US130250500000US130250500000US130270500000US130270500000US130290500000US130290500000US130310500000US130310500000US130330500000US130330500000US130350500000US130350500000US130390500000US130390500000US130450500000US130450500000US130490500000US130490500000US130550500000US130550500000US130570500000US130570500000US130610500000US130610500000US130650500000US130650500000US130670500000US130690500000US130690500000US130710500000US130710500000US130730500000US130730500000US130750500000US130750500000US130770500000US130770500000US130790500000US130790500000US130810500000US130810500000US130830500000US130850500000US130850500000US130870500000US130870500000US130890500000US130910500000US130910500000US130990500000US130990500000US131010500000US131010500000US131030500000US131030500000US131050500000US131050500000US131070500000US131070500000US131090500000US131090500000US131110500000US131150500000US131150500000US131190500000US131190500000US131210500000US131210500000US131230500000US131230500000US131270500000US131270500000US131290500000US131290500000US131310500000US131310500000US131330500000US131330500000US131350500000US131350500000US131370500000US131370500000US131390500000US131390500000US131410500000US131410500000US131430500000US131430500000US131450500000US131450500000US131490500000US131490500000US131530500000US131530500000US131550500000US131550500000US131570500000US131570500000US131590500000US131590500000US131610500000US131610500000US131630500000US131630500000US131650500000US131650500000US131670500000US131670500000US131690500000US131690500000US131710500000US131710500000US131730500000US131730500000US131750500000US131750500000US131770500000US131770500000US131790500000US131790500000US131810500000US131810500000US131830500000US131830500000US131850500000US131850500000US131890500000US131890500000US131910500000US131930500000US131930500000US131950500000US131950500000US131970500000US131970500000US131990500000US131990500000US132050500000US132050500000US132070500000US132070500000US132090500000US132090500000US132110500000US132110500000US132130500000US132130500000US132150500000US132150500000US132190500000US132190500000US132210500000US132210500000US132230500000US132230500000US132250500000US132270500000US132270500000US132290500000US132290500000US132390500000US132390500000US132410500000US132410500000US132430500000US132430500000US132450500000US132450500000US132470500000US132490500000US132490500000US132510500000US132510500000US132530500000US132550500000US132550500000US132570500000US132590500000US132610500000US132610500000US132630500000US132630500000US132650500000US132670500000US132670500000US132690500000US132690500000US132710500000US132710500000US132750500000US132750500000US132770500000US132770500000US132790500000US132790500000US132830500000US132830500000US132850500000US132850500000US132890500000US132890500000US132910500000US132910500000US132930500000US132930500000US132970500000US132970500000US132990500000US132990500000US133010500000US133010500000US133030500000US133030500000US133050500000US133050500000US133070500000US133070500000US133090500000US133090500000US133110500000US133110500000US133150500000US133150500000US133170500000US133170500000US133190500000US13319	1001.4488095238095	5894.375	251886.3880952381
4	13	999	Statewide	11	Support activities for animal production	13	1152	0500000US130110500000US130150500000US130310500000US130310500000US130450500000US130450500000US130510500000US130510500000US130570500000US130570500000US130590500000US130590500000US130670500000US130670500000US130710500000US130710500000US130770500000US130770500000US130790500000US130790500000US130850500000US130850500000US130890500000US130930500000US130930500000US130950500000US130950500000US130970500000US131030500000US131030500000US131130500000US131150500000US131150500000US131170500000US131170500000US131210500000US131210500000US131270500000US131270500000US131350500000US131350500000US131370500000US131370500000US131390500000US131450500000US131450500000US131470500000US131470500000US131510500000US131510500000US131530500000US131570500000US131570500000US131590500000US131790500000US131790500000US131850500000US131850500000US131890500000US131890500000US131930500000US131930500000US131950500000US131950500000US132050500000US132050500000US132110500000US132110500000US132170500000US132170500000US132190500000US132190500000US132210500000US132210500000US132230500000US132230500000US132270500000US132310500000US132330500000US132370500000US132370500000US132470500000US132470500000US132610500000US132610500000US132670500000US132670500000US132690500000US132730500000US132730500000US132750500000US132750500000US132850500000US132850500000US132910500000US132950500000US132950500000US132970500000US132970500000US133110500000US13313	201.65	135.91666666666666	4408.1
5	13	999	Statewide	11	Support activities for crop production	13	1151	0500000US130010500000US130010500000US130050500000US130050500000US130070500000US130070500000US130110500000US130110500000US130130500000US130190500000US130190500000US130230500000US130230500000US130250500000US130270500000US130270500000US130310500000US130310500000US130330500000US130330500000US130370500000US130370500000US130390500000US130390500000US130430500000US130430500000US130450500000US130450500000US130570500000US130590500000US130610500000US130610500000US130650500000US130650500000US130670500000US130690500000US130690500000US130710500000US130710500000US130750500000US130750500000US130810500000US130810500000US130870500000US130870500000US130890500000US130890500000US130910500000US130910500000US130930500000US130930500000US130950500000US130950500000US130970500000US130970500000US130990500000US130990500000US131010500000US131070500000US131090500000US131090500000US131110500000US131210500000US131330500000US131330500000US131350500000US131350500000US131370500000US131390500000US131510500000US131510500000US131530500000US131550500000US131550500000US131570500000US131610500000US131610500000US131630500000US131630500000US131670500000US131670500000US131750500000US131750500000US131770500000US131770500000US131870500000US131930500000US131930500000US131970500000US131970500000US131990500000US131990500000US132010500000US132010500000US132050500000US132050500000US132070500000US132070500000US132110500000US132150500000US132150500000US132270500000US132270500000US132350500000US132350500000US132430500000US132430500000US132450500000US132450500000US132530500000US132530500000US132610500000US132610500000US132670500000US132670500000US132690500000US132710500000US132710500000US132730500000US132730500000US132750500000US132750500000US132770500000US132770500000US132790500000US132870500000US132930500000US132930500000US133130500000US133130500000US133150500000US133150500000US133210500000US13321	314.9952380952381	1668.7559523809523	79126.82857142857
6	13	999	Statewide	11	Support activities for forestry	13	1153	0500000US130010500000US130030500000US130050500000US130050500000US130090500000US130110500000US130110500000US130190500000US130190500000US130210500000US130210500000US130250500000US130290500000US130310500000US130310500000US130330500000US130330500000US130350500000US130350500000US130390500000US130390500000US130430500000US130430500000US130450500000US130490500000US130510500000US130510500000US130590500000US130590500000US130650500000US130650500000US130670500000US130670500000US130690500000US130770500000US130770500000US130810500000US130870500000US130870500000US130890500000US130890500000US130910500000US130910500000US130950500000US130950500000US130990500000US130990500000US131030500000US131030500000US131070500000US131070500000US131090500000US131090500000US131150500000US131150500000US131190500000US131210500000US131270500000US131290500000US131290500000US131330500000US131330500000US131350500000US131350500000US131390500000US131390500000US131410500000US131410500000US131450500000US131450500000US131610500000US131630500000US131630500000US131650500000US131650500000US131750500000US131750500000US131770500000US131770500000US131890500000US131890500000US131950500000US131950500000US131970500000US131970500000US131990500000US131990500000US132050500000US132050500000US132070500000US132070500000US132110500000US132110500000US132150500000US132150500000US132190500000US132190500000US132290500000US132290500000US132310500000US132310500000US132350500000US132370500000US132370500000US132390500000US132390500000US132430500000US132430500000US132450500000US132450500000US132510500000US132510500000US132590500000US132590500000US132610500000US132610500000US132630500000US132630500000US132670500000US132670500000US132710500000US132710500000US132750500000US132750500000US132790500000US132850500000US132850500000US132870500000US132870500000US132890500000US132910500000US132950500000US132990500000US132990500000US133010500000US133010500000US133030500000US133030500000US133050500000US133070500000US133070500000US133130500000US133150500000US133170500000US133170500000US133190500000US13319	257.4583333333333	503.225	22432.7
7	13	999	Statewide	11	Timber tract operations	13	1131	0500000US130170500000US130250500000US130250500000US130310500000US130330500000US130330500000US130510500000US130550500000US130550500000US130650500000US130650500000US130670500000US130670500000US130710500000US130910500000US130950500000US130950500000US131070500000US131070500000US131150500000US131150500000US131210500000US131210500000US131230500000US131350500000US131350500000US131490500000US131490500000US131510500000US131530500000US131610500000US131610500000US131650500000US131750500000US131930500000US131930500000US131990500000US131990500000US132070500000US132070500000US132110500000US132150500000US132270500000US132270500000US132310500000US132310500000US132430500000US132430500000US132450500000US132450500000US132470500000US132490500000US132490500000US132510500000US132510500000US132530500000US132630500000US132630500000US132670500000US132670500000US132750500000US132750500000US132790500000US132830500000US132830500000US132850500000US132850500000US132870500000US132870500000US132910500000US132970500000US132970500000US132990500000US132990500000US133030500000US133030500000US133050500000US133050500000US133110500000US133110500000US13313	91.75	16.25	484.125
8	13	999	Statewide	21	Metal ore mining	13	2122	0500000US130570500000US13089	2.0	0.0	0.0
9	13	999	Statewide	21	Nonmetallic mineral mining and quarrying	13	2123	0500000US130050500000US130130500000US130130500000US130150500000US130150500000US130210500000US130210500000US130250500000US130370500000US130450500000US130450500000US130470500000US130470500000US130490500000US130490500000US130510500000US130510500000US130570500000US130570500000US130590500000US130590500000US130630500000US130630500000US130670500000US130670500000US130730500000US130730500000US130770500000US130770500000US130790500000US130790500000US130870500000US130870500000US130890500000US130890500000US130970500000US130970500000US131030500000US131050500000US131050500000US131130500000US131130500000US131150500000US131150500000US131170500000US131170500000US131210500000US131210500000US131230500000US131230500000US131330500000US131330500000US131350500000US131350500000US131370500000US131370500000US131390500000US131390500000US131410500000US131410500000US131450500000US131450500000US131470500000US131470500000US131510500000US131510500000US131570500000US131570500000US131590500000US131590500000US131630500000US131630500000US131650500000US131690500000US131690500000US131710500000US131710500000US131770500000US131770500000US131870500000US131870500000US131890500000US131890500000US131930500000US131930500000US131950500000US131950500000US131970500000US131970500000US132070500000US132070500000US132090500000US132090500000US132110500000US132110500000US132130500000US132130500000US132150500000US132150500000US132170500000US132170500000US132190500000US132190500000US132210500000US132210500000US132230500000US132230500000US132270500000US132270500000US132290500000US132330500000US132330500000US132410500000US132410500000US132450500000US132450500000US132470500000US132470500000US132550500000US132550500000US132570500000US132570500000US132630500000US132630500000US132690500000US132750500000US132750500000US132790500000US132790500000US132810500000US132810500000US132850500000US132850500000US132890500000US132890500000US132910500000US132910500000US132970500000US132970500000US133010500000US133010500000US133030500000US133030500000US133050500000US133050500000US133110500000US133110500000US133130500000US133130500000US133170500000US133170500000US133190500000US13319	306.2059523809524	2499.842857142857	155792.74404761905
