	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	12	999	Statewide	11	Fishing	12	1141	0500000US120010500000US120010500000US120050500000US120050500000US120090500000US120090500000US120110500000US120110500000US120170500000US120170500000US120210500000US120210500000US120290500000US120310500000US120310500000US120330500000US120330500000US120370500000US120370500000US120450500000US120530500000US120530500000US120570500000US120570500000US120590500000US120590500000US120610500000US120610500000US120690500000US120690500000US120710500000US120710500000US120730500000US120750500000US120810500000US120810500000US120850500000US120850500000US120860500000US120860500000US120870500000US120870500000US120890500000US120890500000US120910500000US120910500000US120930500000US120930500000US120950500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121270500000US121270500000US121290500000US12131	319.0833333333333	262.0654761904762	12469.880952380952	234.55555555555551	8812.0	169.44444444444446
1	12	999	Statewide	11	Forest nurseries and gathering of forest products	12	1132	0500000US120110500000US120230500000US120230500000US120270500000US120270500000US120310500000US120410500000US120410500000US120530500000US120570500000US120610500000US120670500000US120670500000US120690500000US120690500000US120710500000US120710500000US120750500000US120750500000US120770500000US120770500000US120790500000US120890500000US121010500000US121050500000US121050500000US121070500000US121070500000US121130500000US121130500000US121150500000US121210500000US121210500000US121230500000US12133	46.333333333333336	181.0	2807.75	187.33333333333337	5221.333333333333	17.11111111111111
2	12	999	Statewide	11	Hunting and trapping	12	1142	0500000US120090500000US120110500000US120190500000US120310500000US120390500000US120390500000US120550500000US120570500000US120650500000US120690500000US120690500000US120710500000US120730500000US120750500000US120770500000US120850500000US120850500000US120860500000US120860500000US120950500000US120990500000US120990500000US121030500000US121030500000US121050500000US121050500000US121090500000US121150500000US121150500000US12127	40.65	3.0	78.2	65.33333333333333	2622.3333333333335	20.77777777777778
3	12	999	Statewide	11	Logging	12	1133	0500000US120010500000US120010500000US120030500000US120030500000US120050500000US120050500000US120070500000US120070500000US120130500000US120130500000US120170500000US120170500000US120190500000US120190500000US120230500000US120230500000US120270500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120350500000US120350500000US120370500000US120370500000US120390500000US120390500000US120410500000US120410500000US120450500000US120450500000US120470500000US120470500000US120490500000US120490500000US120590500000US120590500000US120610500000US120630500000US120630500000US120650500000US120650500000US120670500000US120670500000US120690500000US120690500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120770500000US120790500000US120790500000US120830500000US120830500000US120860500000US120860500000US120870500000US120870500000US120890500000US120890500000US120910500000US120910500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121050500000US121050500000US121070500000US121070500000US121090500000US121090500000US121130500000US121130500000US121190500000US121190500000US121210500000US121210500000US121230500000US121230500000US121250500000US121250500000US121270500000US121270500000US121290500000US121290500000US121310500000US121310500000US121330500000US12133	416.8297619047619	2919.6369047619046	133837.55	1734.0	77876.22222222222	198.55555555555551
4	12	999	Statewide	11	Support activities for animal production	12	1152	0500000US120010500000US120010500000US120050500000US120050500000US120090500000US120090500000US120110500000US120110500000US120150500000US120170500000US120190500000US120210500000US120210500000US120270500000US120270500000US120310500000US120310500000US120410500000US120410500000US120430500000US120490500000US120490500000US120530500000US120550500000US120550500000US120570500000US120570500000US120610500000US120610500000US120650500000US120690500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120810500000US120810500000US120830500000US120830500000US120850500000US120850500000US120860500000US120860500000US120890500000US120890500000US120910500000US120910500000US120930500000US120930500000US120950500000US120950500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121070500000US121090500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121190500000US121190500000US121210500000US121210500000US121270500000US12127	607.6928571428572	1261.3107142857143	45244.034523809525	919.1111111111112	27973.666666666668	311.22222222222223
5	12	999	Statewide	11	Support activities for crop production	12	1151	0500000US120010500000US120030500000US120030500000US120050500000US120050500000US120070500000US120070500000US120090500000US120090500000US120110500000US120110500000US120150500000US120150500000US120170500000US120170500000US120210500000US120210500000US120230500000US120230500000US120270500000US120270500000US120310500000US120310500000US120330500000US120330500000US120410500000US120410500000US120430500000US120430500000US120470500000US120470500000US120490500000US120490500000US120510500000US120510500000US120530500000US120550500000US120550500000US120570500000US120570500000US120610500000US120610500000US120630500000US120630500000US120650500000US120690500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120790500000US120790500000US120810500000US120810500000US120830500000US120830500000US120850500000US120850500000US120860500000US120860500000US120930500000US120930500000US120950500000US120950500000US120970500000US120970500000US120990500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121050500000US121070500000US121090500000US121090500000US121110500000US121110500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121210500000US121210500000US121230500000US121230500000US121270500000US121270500000US121290500000US121290500000US121310500000US121310500000US12133	496.79285714285714	7004.644047619047	183301.15	5469.333333333333	135943.88888888888	243.22222222222223
6	12	999	Statewide	11	Support activities for forestry	12	1153	0500000US120010500000US120010500000US120070500000US120070500000US120110500000US120110500000US120130500000US120190500000US120190500000US120210500000US120210500000US120230500000US120230500000US120270500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120410500000US120410500000US120470500000US120530500000US120550500000US120550500000US120570500000US120590500000US120630500000US120650500000US120650500000US120690500000US120710500000US120710500000US120730500000US120730500000US120750500000US120750500000US120770500000US120810500000US120830500000US120830500000US120850500000US120950500000US120990500000US121010500000US121010500000US121030500000US121030500000US121050500000US121070500000US121070500000US121090500000US121090500000US121130500000US121130500000US121150500000US121150500000US121170500000US121170500000US121210500000US121210500000US121230500000US121230500000US121250500000US121270500000US121270500000US121290500000US121290500000US12131	114.02261904761905	138.67857142857144	6603.496428571429	350.22222222222223	13925.444444444443	62.666666666666664
7	12	999	Statewide	11	Timber tract operations	12	1131	0500000US120010500000US120010500000US120030500000US120030500000US120050500000US120050500000US120090500000US120090500000US120130500000US120170500000US120230500000US120230500000US120270500000US120290500000US120290500000US120310500000US120310500000US120330500000US120330500000US120390500000US120390500000US120490500000US120650500000US120730500000US120730500000US120750500000US120790500000US120790500000US120830500000US120830500000US120860500000US120860500000US120890500000US120890500000US121010500000US121130500000US121130500000US121150500000US121150500000US121210500000US121210500000US121230500000US121230500000US121270500000US121290500000US121290500000US121310500000US121310500000US12133	64.2	15.233333333333333	858.0	142.66666666666666	7712.222222222223	31.77777777777778
8	12	999	Statewide	21	Coal mining	12	2121	0500000US120110500000US120110500000US120210500000US120210500000US120860500000US120990500000US12117	7.0	0.0	0.0	0.0	0.0	2.0
9	12	999	Statewide	21	Metal ore mining	12	2122	0500000US120070500000US120070500000US120110500000US120110500000US120190500000US120190500000US120210500000US120690500000US120690500000US120810500000US120860500000US120860500000US120950500000US121030500000US121030500000US121150500000US121150500000US121170500000US121170500000US121310500000US12131	23.75	0.0	0.0	23.555555555555557	2836.4444444444443	7.111111111111111
