Zip Code,naics,Establishments,Employees,Payroll,IND Level
19422,55,29,001,0,2
19422,55,10,210,0,2
19422,55,3,220,0,2
19422,55,4,230,0,2
19422,55,6,241,0,2
19422,55,4,242,0,2
19422,56,84,001,0,2
19422,56,45,210,0,2
19422,56,14,220,0,2
19422,56,10,230,0,2
19422,56,6,241,0,2
19422,56,3,242,0,2
19422,56,5,251,0,2
19422,61,15,001,0,2
19422,61,4,210,0,2
19422,61,5,220,0,2
19422,61,4,230,0,2
19422,62,106,001,0,2
19422,62,43,210,0,2
19422,62,20,220,0,2
19422,62,24,230,0,2
19422,62,11,241,0,2
19422,62,4,242,0,2
19422,62,3,251,0,2
19422,71,10,001,0,2
19422,71,3,210,0,2
19422,71,4,230,0,2
19422,72,59,001,0,2
19422,72,22,210,0,2
19422,72,9,220,0,2
19422,72,10,230,0,2
19422,72,12,241,0,2
19422,72,4,242,0,2
19422,81,57,001,0,2
19422,81,34,210,0,2
19422,81,9,220,0,2
19422,81,5,230,0,2
19422,00,969,001,1738540,2
19422,00,493,210,0,2
19422,00,155,220,0,2
19422,00,134,230,0,2
19422,00,105,241,0,2
19422,00,40,242,0,2
19422,00,32,251,0,2
19422,00,7,252,0,2
19422,23,54,001,0,2
19422,23,26,210,0,2
19422,23,13,220,0,2
19422,23,8,241,0,2
19422,23,3,251,0,2
19422,81,6,241,0,2
19422,81,3,242,0,2
19422,31-33,8,001,0,2
19422,31-33,6,210,0,2
19422,42,46,001,0,2
19422,42,33,210,0,2
19422,42,3,220,0,2
19422,42,6,230,0,2
19422,44-45,55,001,0,2
19422,44-45,25,210,0,2
19422,44-45,14,220,0,2
19422,44-45,6,230,0,2
19422,44-45,5,241,0,2
19422,44-45,3,251,0,2
19422,48-49,11,001,0,2
19422,48-49,7,210,0,2
19422,51,18,001,0,2
19422,51,5,210,0,2
19422,51,5,230,0,2
19422,51,3,242,0,2
19422,52,129,001,0,2
19422,52,60,210,0,2
19422,52,7,242,0,2
19422,52,25,220,0,2
19422,52,21,230,0,2
19422,52,11,241,0,2
19422,52,3,251,0,2
19422,53,64,001,0,2
19422,53,42,210,0,2
19422,53,13,220,0,2
19422,53,4,230,0,2
19422,53,3,241,0,2
19422,54,220,001,0,2
19422,54,125,210,0,2
19422,54,21,220,0,2
19422,54,26,230,0,2
19422,54,30,241,0,2
19422,54,5,242,0,2
19422,54,10,251,0,2
